ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
11,e22cab59-6245-4395-a7eb-5dce8305fbec,4,0.25,0.544,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
12,c29af245-0675-47af-820b-474c89d7641d,4.4,0.27,0.754,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
13,6298ed3d-ee18-4573-862d-b0d3214070ce,4.8,0.24,0.724,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
14,6709b503-eb7b-4f67-9efe-1b1568368717,5.2,0.25,0.575,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
15,5f9ea442-447d-4eae-8542-3d02eb15aa68,5.6,0.25,0.63,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
16,db23a253-8f4f-468c-bd5c-183500e1e91b,6,0.28,0.603,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
17,b4a06a98-8dd6-4979-ba14-1b34fc291cc8,6.4,0.2,0.698,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
18,fcf12a05-efef-40e9-8e8a-7a4ab46c028b,6.8,0.14,0.51,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
19,1266495d-ff28-4a4a-9b47-05ddc4bbf448,7.2,0.15,0.761,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
20,af39751f-25af-4675-85b7-f03b4e3b9afa,7.5,0.14,0.331,2e9f62b0-4caa-49b2-bdba-62ff9cd9ce57,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
21,f2c412b2-886c-4276-848a-43dead26b99e,0,0.41,0.259,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
22,a4fdb86e-e73a-4455-a5f1-eab920e32aeb,0.25,0.38,0.402,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
23,83ea6b92-1ede-4605-94d9-e30e3aa055c4,0.5,0.41,0.509,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
24,6b6a5c38-6696-4a2e-9ca5-54ff7a8b8503,0.75,0.38,0.602,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
25,b5dbaf85-9b13-4bac-9a1a-fa093fa85c32,1,0.4,0.716,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
26,eb2ad52c-092f-470d-8783-6c7892559e1e,1.25,0.4,0.714,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
27,f721056a-745b-4801-a374-fe698b6b32d1,1.5,0.4,0.732,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
28,b32f969b-325b-4e71-a13e-69499d346b56,1.75,0.41,0.547,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
29,6ef448a9-7847-4105-8781-91ce15eceef3,2,0.36,0.765,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
30,a97fea63-7bab-4ffd-9e3d-55e38b05b39d,2.25,0.36,0.741,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
31,d448828c-f1b3-4892-bc47-5b8b9f4dee20,2.5,0.36,0.744,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
32,d55a9cdb-4876-4275-9587-6b0ead5aa31b,2.75,0.32,0.731,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
33,b94c4e19-f4c1-4c49-9fde-b924cf4f0749,3,0.36,0.561,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
34,48ebe238-6742-4bc8-ba11-39d84e33d8a3,3.25,0.25,0.566,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
35,06ab666a-d287-4a4a-8c48-3e610aae6b8e,3.5,0.25,0.318,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
36,6bd82f34-3542-42c1-b3c3-3fdab5212387,3.75,0.22,0.218,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
37,4fd02453-7b1f-4c78-834c-b779054d124f,4,0.18,0.454,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
38,86dbb7a8-1149-4461-b235-7a00112610af,4.25,0.16,0.349,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
39,ab4d5e55-843f-4403-b0e2-90363f33ced7,4.5,0.1,0.187,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
40,0a7e1eda-8754-40ea-ac54-d6ecb1a0c6ac,4.75,0.06,0.024,1b0a8d02-f2c1-4acd-88cb-0944b72113d9,7/30/2019 1:16:38 AM,richie@qcinc.org,7/30/2019 1:16:38 AM,richie@qcinc.org
