ObjectID,GlobalID,Channel Unit Type,Channel Unit Number,Channel Segment Number,Thalweg Exit Depth (m),Channel Unit Notes,Overhanging Cover,Aquatic Vegetation,Woody Debris Cover,Artificial Cover,Total No Cover,Sand/Fines 2mm,Gravel 2-64mm,Cobble 64-256mm,Boulder 256mm,Pebble 1 (mm),Pebble 2 (mm),Pebble 3 (mm),Pebble 4 (mm),Pebble 5 (mm),Pebble 6 (mm),Pebble 7 (mm),Pebble 8 (mm),Pebble 9 (mm),Pebble 10 (mm),Pebble 11 (mm),Maximum Depth (m),Width 1,Width 2,Width 3,Width 4,Width 5,ParentGlobalID,CreationDate,Creator,EditDate,Editor
46,3ac0d5d6-1718-47ed-8212-11e5762d4407,Riffle,46,1,0.29,,,,,,100,40,50,10,,,,,,,,,,,,,0.35,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
47,1eafb525-6e2a-4f10-8da3-92443ae2646b,Pool,47,1,0.3,,,,,,100,60,40,,,,,,,,,,,,,,0.8,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
48,f7a622de-7276-402e-8b67-b36e704fedcf,Riffle,48,1,0.35,,,,,,100,50,50,,,,,,,,,,,,,,0.3,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
49,f81541de-9302-4325-bd61-21558943c16e,Pool,49,1,0.25,,0.3,,,,0.7,50,50,,,,,,,,,,,,,,0.65,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
50,9b7210fd-1618-4a46-822a-c915f9de02c6,Pool,50,1,0.6,,,,,,100,50,50,,,,,,,,,,,,,,0.73,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
51,9fe9184b-131b-4660-83c7-e693516c0345,Riffle,51,1,0.57,,0.3,,0.1,,0.7,60,40,,,,,,,,,,,,,,0.57,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
52,7a053690-f368-48c5-a54e-cb9934820ac4,Pool,52,1,0.37,,0.1,,,,0.9,50,50,,,,,,,,,,,,,,0.8,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
53,8eae3c8b-f566-4b56-8cb4-75b7a2912f6d,Run,53,1,0.55,,0.1,,0.1,,0.9,50,40,10,,,,,,,,,,,,,0.54,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
54,c84d34dd-a7f8-4a15-b907-2a89a229d602,OCA,54,1,0.15,,,0.2,,,0.8,100,,,,,,,,,,,,,,,0.15,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
55,b79cac34-328c-419d-81a1-3704046677d4,Riffle,55,1,0.5,,0.1,,,,0.9,50,50,,,,,,,,,,,,,,0.58,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
56,fa13a532-0907-4731-a1e2-5b7e4d53cf82,Pool,56,1,0.34,,0.1,,0.1,,0.8,50,50,,,,,,,,,,,,,,0.69,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
57,269788e8-4bc0-4ae3-8cc9-164782047b91,Riffle,57,1,0.25,Jack fence,,,,0.2,0.8,50,50,,,,,,,,,,,,,,0.3,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
58,9bacc5ec-3f78-463b-8223-fbd6cecd1dc0,Run,58,1,0.25,,0.1,,0.1,,0.8,60,40,,,,,,,,,,,,,,0.58,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
59,36135da0-1c97-4abb-82a3-297fd4a1e407,SSC,59,7,0.23,,0.1,,0.2,,0.7,60,40,,,,,,,,,,,,,,0.25,5,3,3,3.7,5.75,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
60,f1350c5c-3ed0-4822-8933-ade664bea170,OCA,60,1,0.15,,0.1,,,,0.9,100,,,,,,,,,,,,,,,0.16,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
61,eb57981d-d54b-43cc-839f-fd73c5c9d7dd,Riffle,61,1,0.45,,0.4,,,,0.6,60,40,,,,,,,,,,,,,,0.5,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
62,17c99d3c-c2a1-4abe-b66a-f1571519a728,Pool,62,1,0.35,,0.5,,0.2,,0.5,70,30,,,,,,,,,,,,,,0.76,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
63,f7804f07-af6a-4e51-aa28-a00645aabe38,Run,63,1,0.25,,0.1,,,,0.9,60,40,,,,,,,,,,,,,,0.43,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
64,22957bde-45f1-430f-b998-e9ba15f02997,Riffle,64,1,0.4,,,,,,100,60,40,,,,,,,,,,,,,,0.4,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
65,a294d773-95cc-402c-af5d-c57110bc5ac4,Run,65,1,0.5,,0.2,,0.1,,0.8,40,50,10,,,,,,,,,,,,,0.5,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
66,42c161d9-ce8c-42d5-bda9-3684d751a92b,Pool,66,1,0.5,,0.3,,0.1,,0.7,60,40,,,,,,,,,,,,,,0.85,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
67,90166833-9fd8-41e6-992b-5132addf6853,Riffle,67,1,0.4,,,,,,100,50,40,10,,,,,,,,,,,,,0.5,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
68,e6716bef-8ac2-4351-8e49-afce833cf66d,Pool,68,1,0.37,,0.2,,,,0.8,40,50,10,,,,,,,,,,,,,0.77,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
69,dab14322-a4db-4c6a-b750-daaa49dcfffc,SSC,69,8,0.41,,0.1,,,,0.9,50,50,,,,,,,,,,,,,,0.41,3.6,10.5,4.5,4.1,4.2,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
70,d2705f22-5e54-4755-a0a5-c52b44cbbe73,Riffle,70,1,0.41,,0.1,,0.1,,0.8,50,50,,,,,,,,,,,,,,0.69,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
71,eacec09b-415a-41d5-b863-d36a0f21b9d6,Riffle,71,9,0.2,,0.1,,,,0.9,70,30,,,,,,,,,,,,,,0.3,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
72,6f6f7f8f-64ca-410d-96a0-8438bfefcb92,Pool,72,9,0.2,,0.1,,0.1,,0.8,90,,,10,,,,,,,,,,,,0.74,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
73,a890b0d4-d35c-4800-8b54-444485e877d2,Pool,73,1,0.5,,0.3,,0.2,,0.6,50,40,10,,,,,,,,,,,,,0.55,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
74,5567c298-5a6e-48fa-95b0-247ffd827cd8,Pool,74,1,0.47,,0.5,,0.2,,0.5,50,30,20,,,,,,,,,,,,,1.05,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
75,ff0909a7-bec3-453b-bced-9765da8a6f53,Pool,75,1,0.52,,0.2,,0.1,,0.8,30,70,,,,,,,,,,,,,,0.6,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
76,9996196f-ea58-4e88-84ff-bedbc3a43988,Riffle,76,1,0.31,,,,,,100,30,70,,,,,,,,,,,,,,0.7,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
77,40c23c7d-481a-4297-84f8-4af795ddba32,Run,77,1,0.2,,,,,,100,50,50,,,,,,,,,,,,,,0.42,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
78,f3b4bcaa-a652-48fe-9cf4-0bc6b80ee746,Riffle,78,1,0.2,,0.1,,0.1,,0.9,40,50,10,,,,,,,,,,,,,0.25,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
79,73e87263-4d40-483d-9507-f7772eb405e4,Pool,79,1,0.3,,0.9,,0.8,,0.1,30,50,20,,,,,,,,,,,,,0.5,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
80,747983bd-3ed3-4030-acd2-abec6239a8fd,Riffle,80,1,0.48,,0.1,0.1,,,0.8,40,50,10,,,,,,,,,,,,,0.48,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
81,7a1ab303-3674-4f20-bb1d-abeb6513de97,Pool,81,1,0.29,,0.1,,0.1,,0.8,40,50,10,,,,,,,,,,,,,0.5,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
82,114c414b-fce2-4f07-a1b8-8e170b6cc27b,Riffle,82,1,0.44,,,,,,1,50,50,,,,,,,,,,,,,,0.52,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
83,9201b9d0-1042-47c8-87d3-160f4e849d98,Pool,83,1,0.5,,0.6,,0.4,,0.4,50,50,,,,,,,,,,,,,,0.8,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
84,314a204c-6bc3-41ac-8698-1f509cd1a336,Pool,84,1,0.35,,0.7,,0.6,,0.3,40,50,10,,,,,,,,,,,,,0.96,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
85,d4016e92-7134-4bee-a1ca-84b5fdc8f8c1,Pool,85,1,0.47,,0.1,,0.1,,0.9,40,50,10,,,,,,,,,,,,,0.78,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
86,86f7a4dd-628a-4976-a62a-aceffde64d7c,Riffle,86,1,0.53,,0.2,,0.2,,0.7,40,50,10,,,,,,,,,,,,,0.53,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
87,18175690-5620-48c2-ada5-e58250462953,Pool,87,1,0.25,,0.4,,0.3,,0.6,40,60,,,,,,,,,,,,,,0.55,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
88,0cfbb2d2-5be4-42a9-851b-beb2d7213c05,Riffle,88,1,0.2,,0.3,,0.3,,0.7,30,60,10,,,,,,,,,,,,,0.4,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
89,4eb8097b-458e-4653-a05c-0d85fef6303a,Pool,89,1,0.37,,0.5,,0.4,,0.5,50,40,10,,,,,,,,,,,,,1,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
90,acdc26a7-5315-4e34-8db9-f4aaff57a567,Pool,90,1,0.35,,0.1,,0.1,,0.8,40,50,10,,,,,,,,,,,,,0.6,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
91,a8d069a0-eced-4d8b-9983-cb5f2619e345,Riffle,91,1,0.45,,0.2,0.1,0.2,,0.8,40,60,,,,,,,,,,,,,,0.5,,,,,,eb816797-bd77-44f9-8f88-037f3318909d,6/18/2019 16:48,richie@qcinc.org,6/18/2019 16:48,richie@qcinc.org
