ObjectID,GlobalID,Undercut Number,Location,Length (m),Width 25% (m),Width 50% (m),Width 75% (m),ParentGlobalID,CreationDate,Creator,EditDate,Editor
25,8c202e7f-c919-4206-a812-90913076f715,1,Left_Bank,1.8,0.23,0.24,0.2,ba15d044-abb4-486e-ac78-1d70ac4cabaa,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
26,662c195a-ca76-4047-8da2-1eec8573d133,2,Left_Bank,2.7,0.56,0.35,0.31,ba15d044-abb4-486e-ac78-1d70ac4cabaa,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
27,d114d3b6-44ff-4a4a-bdcc-b1e985d86121,1,Right_Bank,1.6,0.29,0.25,0.26,85a94b2e-97ed-4a83-a741-ea16d2ba633f,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
28,f270dbef-49b5-49bc-83e6-faf0ee79cf79,1,Right_Bank,3.7,0.47,0.28,0.27,846d6759-67ab-41cd-9399-6ba02369bde5,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
29,e227534c-b589-4049-bd8b-506e7b2d5f81,1,Left_Bank,1.1,0.2,0.24,0.39,caf151fb-54d4-4c99-b3c9-7e6ff0091029,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
30,d4f5cf9d-b5ad-4966-8ca9-041d85504c70,1,Left_Bank,3.6,0.34,0.4,0.35,29fbaedc-d7ea-4e9c-b2e1-23c099e8ff33,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
31,0007e2b0-b642-40eb-b2b3-77ed05f63dac,1,Left_Bank,2.8,0.44,0.36,0.35,1af0453d-a763-4d6f-a424-5196a19b7c54,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
32,157c4790-1c99-48f4-b24d-5747085c6085,1,Right_Bank,1.75,0.24,0.31,0.26,0812b850-fe92-4625-952d-201f202efe84,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
33,826e888a-804b-45d1-991f-ed70460acd6b,2,Right_Bank,2,0.29,0.31,0.28,0812b850-fe92-4625-952d-201f202efe84,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
34,b82e087a-6825-4f71-86b9-e931a88ec750,1,Left_Bank,3.2,0.43,0.35,0.22,27887377-e92e-49cf-a6e3-2ac81c6fbf4b,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
35,750be33a-fbcc-4fe6-b3f2-2376eda890e4,1,Right_Bank,5,0.46,0.42,0.29,3dbc5bdd-1eb9-40ed-96b9-ca3b15e3e2f6,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
36,4afb413b-9461-4129-894b-cffdce36be1b,1,Right_Bank,2,0.3,0.4,0.39,8768e87d-e6ad-43de-a64c-64d7c713f906,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
37,da85a614-5980-48bf-af0a-1f5da893d5b1,1,Right_Bank,1.8,0.48,0.36,0.25,f51e11ed-7a11-48f5-bbf4-c187513f7933,7/24/2019 22:46,richie@qcinc.org,7/24/2019 22:46,richie@qcinc.org
