ObjectID,GlobalID,Channel Unit Type,Channel Unit Number,Channel Segment Number,Thalweg Exit Depth (m),Channel Unit Notes,Overhanging Cover,Aquatic Vegetation,Woody Debris Cover,Artificial Cover,Total No Cover,Sand/Fines 2mm,Gravel 2-64mm,Cobble 64-256mm,Boulder 256mm,Pebble 1 (mm),Pebble 2 (mm),Pebble 3 (mm),Pebble 4 (mm),Pebble 5 (mm),Pebble 6 (mm),Pebble 7 (mm),Pebble 8 (mm),Pebble 9 (mm),Pebble 10 (mm),Pebble 11 (mm),Maximum Depth (m),Width 1,Width 2,Width 3,Width 4,Width 5,ParentGlobalID,CreationDate,Creator,EditDate,Editor
13,0f51c101-a96c-4bc8-b6b4-f83b70e1349d,Pool,13,2,0.22,,,,30,,70,70,30,,,,,,,,,,,,,,0.57,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
14,c3e4d023-8d87-4c78-ad13-2750797dd061,Riffle,14,2,0.1,,10,10,20,,80,,,,,0.06,3,38.5,13.65,1.03,54.5,54.5,0.06,0.06,0.06,0.06,0.42,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
15,1a5e4b99-ea22-45a6-9ffa-9339e72d73b1,Pool,15,1,0.35,Large blowout here. Large cobble and gravel bars and wood piles above bank full.,,,30,,70,70,30,,,,,,,,,,,,,,0.55,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
16,5343accb-3b47-43ab-acef-eeae80dc2cc1,Riffle,16,1,0.24,,50,,10,,50,,,,,27.3,13.65,38.5,19.3,19.3,27.3,38.5,54.5,38.5,0.06,0.06,0.27,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
17,7fcebb6a-a606-4cba-ba6c-f1e91089b2d9,Pool,17,1,0.31,,10,,20,,70,70,30,,,,,,,,,,,,,,0.54,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
18,ff4c2b7a-3ed5-4977-8a7a-2d1cf7799d60,Riffle,18,1,0.16,,,,20,,80,,,,,0.06,19.3,19.3,13.65,54.5,54.5,38.5,54.5,4.85,13.65,0.06,0.2,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
19,257e672a-388d-4c45-862b-4dde2636ee59,Pool,19,1,0.19,,,,20,,80,30,70,,,,,,,,,,,,,,0.47,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
20,3f8baf1d-8507-4f1f-b2f3-426b33944b91,Riffle,20,1,0.27,,,,,,100,,,,,77,54.5,54.5,54.5,77,38.5,54.5,54.5,38.5,54.5,38.5,0.4,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
21,83af7b48-0a73-485d-a497-41495243ba0c,Pool,21,1,0.23,,,,10,,90,30,60,10,,,,,,,,,,,,,0.82,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
22,ec3079fd-a520-434f-a456-e9b0f7c181cb,Pool,22,1,0.16,,,,10,,90,40,60,,,,,,,,,,,,,,0.6,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
23,d2a2e616-9735-459b-b1e7-cc3c63c44fe9,Riffle,23,1,0.2,,,,,,100,,,,,13.65,27.3,77,27.3,77,54.5,38.5,54.5,19.3,38.5,1.03,0.27,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
24,edcccc49-6ef5-4f28-9b36-f2ebbddf9282,Pool,24,1,0.24,,,,10,,90,50,40,10,,,,,,,,,,,,,0.58,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
25,dfad927d-dadd-433f-9209-90be9ad3c55c,Pool,25,1,0.31,,,,10,,90,80,20,,,,,,,,,,,,,,0.92,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
26,5ba77f67-1bd9-4d03-8661-d6ad67ed43c8,Riffle,26,1,0.27,,,,10,,90,20,50,30,,,,,,,,,,,,,0.29,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
27,b72ab5af-fc07-427b-9909-18974e2599b2,Pool,27,1,0.15,,,,,,100,30,60,10,,,,,,,,,,,,,0.75,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
28,7bd801b3-5a81-44f0-8073-a6641bd70c69,Riffle,28,1,0.31,,10,,10,,90,20,70,10,,,,,,,,,,,,,0.31,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
29,e129b17a-1110-443e-a05a-b8fb6ddefde1,Pool,29,1,0.24,,,,,,100,20,70,10,,,,,,,,,,,,,0.87,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
30,daaaf468-17b7-4d43-949e-a265c427f3ba,Riffle,30,1,0.18,,,,,,100,20,50,30,,,,,,,,,,,,,0.18,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
31,e682384c-938a-4967-b8ee-c673479ec7b0,Run,31,1,0.25,,10,,,,90,20,60,20,,,,,,,,,,,,,0.42,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
32,afc35f13-f41f-401a-8939-4198f3f2a445,Riffle,32,1,0.2,,,,10,,90,20,60,20,,,,,,,,,,,,,0.29,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
33,2050b629-6a9c-490d-9538-3fea99daa6a0,Run,33,1,0.22,,,,20,,80,30,50,20,,,,,,,,,,,,,0.39,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
34,b76e50e4-a5e4-4df1-a370-2383352d55b0,Riffle,34,1,0.25,,,,,,100,20,50,30,,,,,,,,,,,,,0.4,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
35,9e3d5404-dc01-4fd3-b66a-440383c1e52c,Pool,35,1,0.28,,10,,,,90,20,50,30,,,,,,,,,,,,,0.64,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
36,01c6a98b-0073-4480-b948-2ba40439b3e8,Riffle,36,1,0.25,,,,,,100,20,40,30,10,,,,,,,,,,,,0.25,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
37,4a0d5df0-317f-422d-9ab0-c19a7b985480,Run,37,1,0.3,,,,10,,90,20,40,30,10,,,,,,,,,,,,0.52,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
38,cc98376b-9ae4-43a6-8eb7-203184be9e7a,Riffle,38,1,0.2,,,,,,100,20,40,30,10,,,,,,,,,,,,0.6,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
39,ec340886-f066-4dcf-8b50-7b28a7cb9317,Pool,39,1,0.35,,,,,,100,30,30,30,10,,,,,,,,,,,,0.55,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
40,e7c069c6-abec-48f0-92d1-a696abb5d5d6,Pool,40,1,0.34,,30,,,,70,30,50,20,,,,,,,,,,,,,0.54,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
41,62c4dda6-710d-4476-9636-95d4fd59615d,Pool,41,1,0.22,,,,,,100,20,60,20,,,,,,,,,,,,,0.49,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
42,5c394ac1-ef6e-44da-bbbb-6dffb998e6ab,Riffle,42,1,0.32,,,,10,,90,20,50,30,,,,,,,,,,,,,0.35,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
43,b3e64133-8101-4f15-9603-e7ee0ff90284,Pool,43,1,0.26,,50,,20,,50,30,40,30,,,,,,,,,,,,,0.5,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
44,36c9f0e2-99e5-48ee-9ab3-133bc49f4392,Riffle,44,1,0.19,,10,,,,90,20,40,40,,,,,,,,,,,,,0.42,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
45,511a55d7-db93-4fc6-ba8a-dc4d64d437e5,Pool,45,1,0.28,,,,10,,90,60,30,10,,,,,,,,,,,,,0.86,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
46,a34caaa1-54f6-4c53-a1f3-6b4b1642ebdf,Riffle,46,1,0.43,,10,,10,,80,20,60,20,,,,,,,,,,,,,0.43,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
47,2688cb5d-3d29-43b8-94a7-13b4654765a7,Pool,47,1,0.25,,40,,,,60,50,40,10,,,,,,,,,,,,,0.44,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
48,99fc6092-6296-4df3-b050-ca45c1fafccd,Riffle,48,1,0.3,,,,,,100,20,50,30,,,,,,,,,,,,,0.37,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
49,3e1d7076-f317-40a6-b95b-9bd9dc51ad9b,Pool,49,1,0.2,,,,10,,90,60,30,10,,,,,,,,,,,,,1.04,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
50,6801e8da-5707-4b03-ac1f-12e4e10b1489,Pool,50,1,0.21,,20,10,,,80,40,30,30,,,,,,,,,,,,,0.63,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
51,538f7f3d-a188-4156-85ab-30f27ae90a64,Pool,51,1,0.4,,,,10,,90,30,30,40,,,,,,,,,,,,,0.7,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
52,5520cd08-614f-48e3-9c90-9e2c23d36df9,Riffle,52,1,0.32,,,,,,100,20,50,30,,,,,,,,,,,,,0.32,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
53,b733a5ae-28c8-4668-a6db-17b40d2be11e,Pool,53,1,0.28,,10,10,,,80,40,50,10,,,,,,,,,,,,,0.44,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
54,0b89796f-1011-418c-973c-090c72b89e44,Riffle,54,1,0.18,,10,,,,90,20,50,30,,,,,,,,,,,,,0.24,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
55,f7b38624-2d5b-4cd5-b886-de82ab0b3ee4,Pool,55,1,0.28,,10,,10,,80,30,50,20,,,,,,,,,,,,,0.57,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
56,8d0e7c9b-1786-404b-8014-d9d2c56c9fcb,Riffle,56,1,0.32,,,,10,,90,20,40,40,,,,,,,,,,,,,0.32,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
57,be685aef-e3ce-4237-90c4-a6566dc80581,Pool,57,1,0.29,,10,,60,,40,50,30,20,,,,,,,,,,,,,0.53,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
58,5f2c2738-0f89-4a97-847a-8cf7bb0982e6,Riffle,58,1,0.22,,10,,,,90,20,60,20,,,,,,,,,,,,,0.22,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
59,8ca2843f-d1f5-469b-8896-03ba81d500df,Pool,59,1,0.24,,10,,20,,70,70,20,10,,,,,,,,,,,,,0.62,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
60,a59b0e23-0a64-4930-ad36-edf3ab868e99,Riffle,60,1,0.34,,,,10,,90,20,40,40,,,,,,,,,,,,,0.34,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
61,77acec0a-55a8-4347-ab12-292636981b82,Pool,61,1,0.38,,10,,20,,70,30,50,20,,,,,,,,,,,,,0.58,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
62,d5c368a0-f209-4a65-828c-6d66ec92c476,Riffle,62,1,0.32,,,,10,,90,30,50,20,,,,,,,,,,,,,0.38,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
63,89102d02-09a7-4721-b292-185d25854144,Pool,63,1,0.32,,20,,,,80,30,60,10,,,,,,,,,,,,,0.56,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
64,bad969f6-60d1-4677-b836-bcc69a76443a,Pool,64,1,0.26,,20,,20,,70,30,60,10,,,,,,,,,,,,,0.49,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
65,82607db3-633d-460e-ac0b-f1e6d5e227b9,Rapid+,65,1,0.25,,,,10,,90,20,50,30,,,,,,,,,,,,,0.37,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
66,d94bed32-a740-4f98-adb1-86195653bd26,Run,66,1,0.21,,,,10,,90,60,30,10,,,,,,,,,,,,,0.44,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
67,fa69ef36-22d3-4251-a391-29c41a46871e,Riffle,67,1,0.34,,,,,,100,30,50,20,,,,,,,,,,,,,0.46,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
68,55e62a4b-b8a0-44eb-b5b3-77ae1977fbdd,Rapid+,68,1,0.38,,10,,10,,90,30,50,20,,,,,,,,,,,,,0.38,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
69,c137746a-b16c-4955-9899-85564729ac49,Riffle,69,1,0.37,,10,,10,,80,20,40,30,10,,,,,,,,,,,,0.44,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
70,20e9abf6-7837-4e8d-848f-a17e71d7ddc7,Pool,70,1,0.31,,10,,,,90,40,30,20,10,,,,,,,,,,,,0.5,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
71,e61023d9-39e5-441a-b1e5-5a2c80b93f70,Rapid+,71,1,0.35,,,,,,100,20,30,30,20,,,,,,,,,,,,0.42,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
72,cef908e3-4520-413f-838c-447e37c82366,Pool,72,1,0.36,,10,,10,,90,60,30,10,,,,,,,,,,,,,0.74,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
73,19a132ff-ae6e-40c2-81d5-81a5b19714e9,Rapid+,73,1,0.41,,,,10,,90,20,40,20,20,,,,,,,,,,,,0.54,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
74,9b4b717c-e97d-4205-b9ee-b236a774595b,Pool,74,1,0.32,,10,,10,,80,50,40,10,,,,,,,,,,,,,0.52,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
75,4dea62ee-e8ff-4906-b15e-d3d5d0c2889f,Riffle,75,1,0.29,,,,10,,90,20,70,10,,,,,,,,,,,,,0.44,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
76,afd38fac-170d-46bf-a2aa-1ce5d6caeb5f,Pool,76,1,0.27,,10,,10,,90,30,60,10,,,,,,,,,,,,,0.59,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
77,545a7003-2ba7-46a1-8ac3-386c4b1a9762,Pool,77,1,0.31,,,,10,,90,30,60,10,,,,,,,,,,,,,0.53,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
78,88ee9677-c5d6-4882-968b-b2cf624372df,Riffle,78,1,0.41,,10,,,,90,20,60,20,,,,,,,,,,,,,0.41,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
79,3b98028c-5bfe-475e-91bf-a1cbe374cd44,Pool,79,1,0.2,,10,,,,80,70,30,,,,,,,,,,,,,,1.12,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
80,e779da4e-c256-4dc0-aed0-e86069741263,Riffle,80,1,0.26,,20,,,,80,40,60,,,,,,,,,,,,,,0.28,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
81,35892f46-41ab-42ff-9bf2-03bbfd070c93,Pool,81,1,0.19,,10,,10,,80,60,40,,,,,,,,,,,,,,0.58,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
82,988c6d05-82bb-4674-9d4d-6335f5a2dc62,Pool,82,1,0.24,,,,,,100,60,40,,,,,,,,,,,,,,0.54,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
83,87075fbd-4918-4afb-bee4-c8469502ef38,Riffle,83,1,0.26,,40,,,,60,80,20,,,,,,,,,,,,,,0.54,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
84,7f7b69ad-4960-4709-9448-13721715847e,Pool,84,3,0.19,,,,30,,70,90,10,,,,,,,,,,,,,,0.75,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
85,d117716d-1791-43ba-9f99-d8fed7e22c53,Riffle,85,3,0.28,,,,30,,70,60,40,,,,,,,,,,,,,,0.4,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
86,bf3a7198-35d3-4c5e-af7f-50d5d2c48958,Run,86,1,0.22,,10,,10,,80,30,70,,,,,,,,,,,,,,0.42,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
87,9198c0d5-20af-4952-9587-22eb512f2f14,Pool,87,1,0.42,,10,,30,,,40,60,,,,,,,,,,,,,,0.98,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
88,2186301a-06f5-44a5-a1e3-669af19e837e,Riffle,88,1,0.19,,10,,10,,90,30,70,,,,,,,,,,,,,,0.55,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
89,fcec34ea-0c17-4330-91b8-ed18caf92df8,Pool,89,1,0.28,,10,,10,,80,30,70,,,,,,,,,,,,,,0.58,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
90,70e8eee3-28aa-4d5e-bd6f-09a113050575,Riffle,90,1,0.21,,10,,10,,90,20,50,20,10,,,,,,,,,,,,0.44,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
91,3c14f6c6-ddb9-4896-b2ea-1e72456deb91,Pool,91,1,0.27,,10,,20,,70,60,30,10,,,,,,,,,,,,,0.84,,,,,,771db2c8-4c8e-4df0-9839-b693888257a3,7/29/2019 11:57,richie@qcinc.org,7/29/2019 11:57,richie@qcinc.org
