ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
44,0da4e232-5e56-4d90-b8bb-01064d52587a,0.45,0.22,0.757,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
45,d7a6866b-61b4-4929-9ec6-22f0b87d08da,0.6,0.2,0.808,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
46,5012c3cc-f069-46c7-b4e4-ee34dbb79423,0.75,0.2,0.654,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
47,b3a03435-4ac3-45f1-8770-af046455a78f,0.9,0.22,0.633,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
48,c221af6f-642c-4706-8721-8fcb1245f357,1.05,0.28,1.105,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
49,7f4f3d69-008c-4b46-8589-c73abfa30065,1.2,0.28,0.859,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
50,ae5ec0bf-2d96-4a70-a62d-193355715ca9,1.35,0.24,1.197,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
51,39f0fe67-9c39-4e6a-a04f-b18c2c7b51e6,1.5,0.24,1.06,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
52,ac8df52c-7e54-4f6f-8c1f-9ea8a5660259,1.65,0.21,0.854,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
53,a500e544-c0ba-4ba7-b910-fc5b62317f88,1.8,0.18,0.817,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
54,be0eefee-ed2a-4f7e-a8d5-0f8c5c851404,1.95,0.16,0.405,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
55,901d2253-cabb-4c29-b9ef-c7df255ffe93,2.1,0.18,0.525,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
56,5fe92f0d-71c9-427a-abd5-6af83da80738,2.25,0.12,0.201,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
57,1c807d18-88a4-47bc-9934-ba2c7c096603,2.35,0.1,0.045,3f0e7af7-c154-4c5d-bf87-c1a0d340b5a2,7/19/2019 11:34:17 PM,richie@qcinc.org,7/19/2019 11:34:17 PM,richie@qcinc.org
