ObjectID,GlobalID,Large Wood Number,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
23,446f9798-4397-4133-a84a-675afe8d8b52,1,5,0.5,Yes,No,Yes,e213d216-0f95-456c-b6dc-56b72073262b,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
24,6d104282-554f-4056-a483-6d6272cd53d9,1,3,0.43,,Yes,Yes,cd3390ac-fe41-4bf8-9364-4944b0ce0868,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
25,2e50d674-4ba7-4eed-a00e-2a0089767118,1,1.5,0.25,Yes,No,Yes,2756680f-89a0-4aeb-bafc-96044b1bed99,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
26,257781c5-4349-4cdd-87f9-891f39d16421,2,3,0.48,No,No,Yes,2756680f-89a0-4aeb-bafc-96044b1bed99,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
27,466b8cd4-5fd5-49cd-81b4-3480f91a695e,1,2,0.36,Yes,Yes,No,36e6e6d5-de36-49ab-baea-52686eca3681,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
28,bd35cb2b-d8ce-4fc0-95db-d9e6726696a2,2,3,0.2,Yes,Yes,Yes,36e6e6d5-de36-49ab-baea-52686eca3681,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
29,ace62c7d-36d0-46ae-895b-c9a9c61d623a,1,2,0.16,Yes,Yes,Yes,52403342-ae6f-46f0-8ee7-d9482f8fbc63,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
30,70b8ebf5-f36b-4e3f-a1f4-886f64eb20d5,1,3.25,0.2,No,No,Yes,3efc6771-e1c3-4103-a9dc-9a9e9445d73d,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
31,02f25e6e-1394-404b-8f35-3341fe5bbdcb,2,4,0.3,Yes,Yes,No,3efc6771-e1c3-4103-a9dc-9a9e9445d73d,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
32,44c94ac8-7780-4370-92fe-fbae76abd950,3,1.6,0.17,Yes,Yes,Yes,3efc6771-e1c3-4103-a9dc-9a9e9445d73d,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
33,d358273a-d1cc-4774-b21d-d46dc396e4df,1,3,0.18,Yes,Yes,Yes,ed9a4fa4-a185-4a42-adea-3b59d5ede4b8,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
34,035e1f6b-35ba-4407-8d93-26a6fc633581,2,1.8,0.25,Yes,Yes,Yes,ed9a4fa4-a185-4a42-adea-3b59d5ede4b8,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
35,58704564-0137-4b78-9889-3c83953b4e77,1,4,0.4,Yes,Yes,Yes,b5636993-6b66-4309-a74e-fa95dc8cc6b9,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
36,ca5d1d53-7028-407c-94c6-24ec5cbc73d1,2,2.7,0.16,Yes,Yes,No,b5636993-6b66-4309-a74e-fa95dc8cc6b9,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
37,91f4365d-9728-46d6-9586-814f17cbec55,1,1.5,0.27,Yes,No,Yes,63d19acc-5441-43b5-8205-bcdd65eb3852,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
38,f9bf3e22-4069-4d09-972e-ba83f6ccede1,2,2,0.32,Yes,No,No,63d19acc-5441-43b5-8205-bcdd65eb3852,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
39,06862ce3-245f-4ca1-8d9e-6707d9db4464,3,1.8,0.16,Yes,Yes,Yes,63d19acc-5441-43b5-8205-bcdd65eb3852,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
40,ba79d613-6976-43d1-b9f4-af96cdb58729,4,1.6,0.25,Yes,No,No,63d19acc-5441-43b5-8205-bcdd65eb3852,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
41,ba9b5a85-9c80-4fe6-96aa-c981295f7306,5,1.5,0.18,Yes,Yes,Yes,63d19acc-5441-43b5-8205-bcdd65eb3852,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
42,71a32185-a49b-424c-bea6-bae04013c89a,1,2,0.32,Yes,No,No,49ad1dd1-8a87-426d-b925-41fe7b14f243,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
43,9d4b3947-e71b-4e51-9ac8-61505d0960ce,1,7,0.25,Yes,Yes,Yes,9039dd77-f055-4717-937f-867fc97cc6e0,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
44,2a3e43bc-ee1c-400e-a49c-2c0dd47e9f66,1,2,0.28,Yes,Yes,Yes,f047eac4-2063-4238-bbec-897d4da09483,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
45,3fd53e4b-95fc-4f16-b234-fa7968e31e03,2,1.5,0.42,Yes,No,Yes,f047eac4-2063-4238-bbec-897d4da09483,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
46,261d5a8f-885a-4571-8dbf-feb28e09630d,1,3,0.48,Yes,No,Yes,f0db2e5c-5990-4801-94d5-c491c3c6133c,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
47,e80e579e-026c-4bad-b2b6-abd80c647c42,1,1.65,0.23,Yes,No,No,3fc731a0-9ec0-4ffd-94df-6703bdf569ab,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
48,a04faed2-1d3b-4a6f-a3bf-95c9aa09ab30,2,2.3,0.22,Yes,Yes,Yes,3fc731a0-9ec0-4ffd-94df-6703bdf569ab,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
49,280bf340-588f-4ff8-9bc7-a08cdb6f25e5,3,2.25,0.26,Yes,Yes,Yes,3fc731a0-9ec0-4ffd-94df-6703bdf569ab,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
50,1616b1bd-7674-4f2b-a7d2-181568d108e1,4,4.5,0.2,Yes,No,No,3fc731a0-9ec0-4ffd-94df-6703bdf569ab,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
51,21d2306c-3326-4530-a758-c1d7220639e2,5,1.5,0.25,Yes,Yes,Yes,3fc731a0-9ec0-4ffd-94df-6703bdf569ab,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
52,839c6bfb-b2eb-4749-a1ea-600696f0420c,6,2.95,0.16,Yes,Yes,Yes,3fc731a0-9ec0-4ffd-94df-6703bdf569ab,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
53,56e28021-0fd7-4f1e-bc92-e70f24aabd68,7,6,0.35,Yes,Yes,Yes,3fc731a0-9ec0-4ffd-94df-6703bdf569ab,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
54,015e9768-fc45-4687-935e-384ac93a8ca4,1,1.5,0.25,Yes,No,No,2bcdb4b0-c6a1-431a-8c25-810205cb9c80,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
55,9f108518-f2ea-477b-a001-fdadab3cf575,2,2.5,0.3,Yes,No,Yes,2bcdb4b0-c6a1-431a-8c25-810205cb9c80,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
56,fe37fb6a-b551-411f-be22-07a28bf399aa,3,1.9,0.2,Yes,No,Yes,2bcdb4b0-c6a1-431a-8c25-810205cb9c80,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
57,afea016b-ec95-4089-886a-6c95a6984290,4,4.8,0.25,No,No,Yes,2bcdb4b0-c6a1-431a-8c25-810205cb9c80,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
58,1fc2b8f1-a445-4432-a737-d47d37d42513,1,2.5,0.24,Yes,Yes,Yes,1b47da5e-f538-415e-8697-8a332efb1646,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
59,663341b6-9e53-403f-a4ac-0daa87194751,1,4.5,0.22,Yes,Yes,Yes,4df88aed-a873-42da-98d7-5660a9193827,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
60,4bc268d8-bd8e-46fd-89a0-1b0e593c5583,1,5,0.21,Yes,No,Yes,5bdcece3-620d-4fcb-a82e-1721a397e289,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
61,0aeeeea6-ff27-4b95-9e32-31f479c8626c,1,6,0.3,Yes,Yes,Yes,a2dd747e-9953-4641-81be-99a27e7825fd,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
62,7cc78d8d-bffa-478b-8d54-cdc8ea16ef17,1,2.07,0.17,Yes,Yes,No,f9fad63b-d1ee-452e-9ce8-da073964f8e3,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
63,8c696ed7-0d92-4217-bd2f-85e7829c9d8f,2,4.5,0.22,Yes,Yes,Yes,f9fad63b-d1ee-452e-9ce8-da073964f8e3,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
64,33d2f926-6ffd-44a4-b59b-199fbca2609b,3,1.5,0.16,,Yes,No,f9fad63b-d1ee-452e-9ce8-da073964f8e3,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
65,a8a37379-4159-471b-8077-ab338706d400,4,3,0.5,Yes,Yes,Yes,f9fad63b-d1ee-452e-9ce8-da073964f8e3,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
66,c1b6c2ca-fb24-46d4-bff6-824f3e50e087,1,1.5,0.28,Yes,No,Yes,31bd80ce-7eb7-4c90-82fd-96abf5c518a7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
67,6f67f840-036e-45fa-b695-11b9c565c5e8,2,3,0.16,Yes,No,Yes,31bd80ce-7eb7-4c90-82fd-96abf5c518a7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
68,955c20fa-ce83-4a45-8d7d-f5305f588d33,3,1.5,0.33,Yes,No,No,31bd80ce-7eb7-4c90-82fd-96abf5c518a7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
69,35df325c-85ed-4e68-8a44-a432c194650a,4,1.94,0.18,Yes,No,No,31bd80ce-7eb7-4c90-82fd-96abf5c518a7,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
70,ead8ed84-fa25-444d-822e-188f8b103fbb,1,2.75,0.2,Yes,No,No,09b1dc3b-6164-46b5-a14d-83f40f809865,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
71,1c34bc98-364a-4cb7-bd4f-41ae20a0c882,1,2,0.18,No,No,No,d3b1c8a4-3957-4e33-96f1-daa428c46162,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
72,3301365b-9f33-4d2e-8871-031e0fd3f8a7,2,1.7,0.26,Yes,No,No,d3b1c8a4-3957-4e33-96f1-daa428c46162,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
73,ba2731e7-a801-4884-b87e-b1565dd9de17,3,1.5,0.23,Yes,Yes,Yes,d3b1c8a4-3957-4e33-96f1-daa428c46162,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
74,ee2706c3-bab5-4a6f-b41a-1c25816f5f8f,1,3,0.15,Yes,No,No,99fc2f0a-168b-4da3-ba12-c7f4dfb57216,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
75,6bd3fa8a-cd9e-4369-9012-1ee19dd745b5,2,1.5,0.24,Yes,Yes,No,99fc2f0a-168b-4da3-ba12-c7f4dfb57216,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
76,519336d6-16b0-426e-b957-c763c9618122,1,1.8,2.8,Yes,No,No,8ca53d08-aab8-44e7-9abe-88237237c3a5,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
77,b7a980a2-be19-4582-b576-299cf7c75de8,2,1.5,0.34,Yes,No,No,8ca53d08-aab8-44e7-9abe-88237237c3a5,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
78,d426a5d9-b876-4fb3-8c12-0a94aef06c1a,3,1.7,0.25,No,No,No,8ca53d08-aab8-44e7-9abe-88237237c3a5,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
79,7c2f9c7d-6b3e-4cbb-95ab-7ba7feb17ba4,1,1.7,0.2,Yes,No,Yes,a619d410-b056-41a4-9c3f-48f0da1a71dc,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
80,e69dd748-edda-46dd-8441-0a5d63c3d0a7,2,4,0.38,Yes,Yes,Yes,a619d410-b056-41a4-9c3f-48f0da1a71dc,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
81,480a92bd-26a8-4757-9179-47304c67c1f3,3,3,0.2,Yes,No,No,a619d410-b056-41a4-9c3f-48f0da1a71dc,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
82,3624ce44-0126-4120-bae2-faa344cc8765,1,1.5,0.25,Yes,Yes,Yes,6bf27eaa-1d90-4d2c-aee5-bfaa04d428e9,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
83,f1b3222b-9f4d-4cf7-957d-46209dff80a7,2,1.5,0.23,Yes,Yes,Yes,6bf27eaa-1d90-4d2c-aee5-bfaa04d428e9,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
84,41d24edd-93fe-4ad1-8101-3f8204b4a303,1,1.6,0.2,Yes,Yes,Yes,4cbdfdf1-a91a-4dd8-8caf-0cc98913eb9f,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
85,bceecfb7-a7da-43ba-a87e-e8efc36e7895,1,1.5,0.2,Yes,Yes,No,2b3eb37d-757b-4ca9-874a-8883ee0f9a2d,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
86,ea9e55c4-d651-46e0-96a3-79589755839d,2,2,0.15,Yes,No,No,2b3eb37d-757b-4ca9-874a-8883ee0f9a2d,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
87,0b0c1232-3ea8-4f12-9a14-80b398535210,1,2,0.16,No,No,No,ec66d76b-2daf-4280-bb83-1c07849e887a,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
88,bf70625f-cc04-421f-a76d-52fd1fc4e8b0,2,2.2,0.15,Yes,No,No,ec66d76b-2daf-4280-bb83-1c07849e887a,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
89,306abb40-2f9a-49d3-99a9-51c715546131,1,3,0.28,Yes,No,No,7efd64f0-f2c9-4eff-93ef-73a40cd5748b,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
90,f62649d3-71d4-45da-bc94-c82ae73bc6c2,2,2.4,0.18,Yes,No,No,7efd64f0-f2c9-4eff-93ef-73a40cd5748b,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
91,d13601a9-62b4-4f96-be85-813168d9f899,3,1.65,0.18,Yes,Yes,No,7efd64f0-f2c9-4eff-93ef-73a40cd5748b,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
92,9002b2bd-00df-46fc-b09e-e06f90004c34,4,1.7,0.24,Yes,No,No,7efd64f0-f2c9-4eff-93ef-73a40cd5748b,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
93,fa506ffb-6468-410a-8895-caca0acd692c,5,6.5,0.24,Yes,No,Yes,7efd64f0-f2c9-4eff-93ef-73a40cd5748b,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
94,5a443c5f-ac52-4fa1-b1f3-a468988f7a58,1,1.5,0.18,Yes,No,No,ac10125c-3300-4e1c-80ea-69d408c53bf2,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
95,18f59215-20e8-4ee5-b52f-1fd861a3e278,2,1.9,0.17,Yes,No,No,ac10125c-3300-4e1c-80ea-69d408c53bf2,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
96,5fa1eccf-5b4f-40d2-a777-d2094069a460,3,3,0.28,Yes,Yes,Yes,ac10125c-3300-4e1c-80ea-69d408c53bf2,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
97,65cf2e36-4441-44d6-bbe2-7051a159a7ca,1,1.8,0.28,Yes,No,No,b3fa4140-4258-4f6b-8046-e8ef4297f74d,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
98,82ee3955-37b7-4043-bfbe-144e2123e67d,2,1.5,0.3,Yes,Yes,Yes,b3fa4140-4258-4f6b-8046-e8ef4297f74d,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
99,d778b8a8-39f6-44b3-a94e-9d545f627831,1,3.5,0.3,Yes,Yes,Yes,0dc3614c-74aa-4ab3-b65a-c9e931ea606a,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
100,7d65e626-9a31-46b6-bceb-cf43468f9500,1,2.5,0.45,Yes,No,Yes,cc1d0846-91d1-4426-aaf8-8c41d75bd30f,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
101,ed9131c9-695b-4385-883d-e6a4c06727de,2,1.8,0.23,Yes,Yes,Yes,cc1d0846-91d1-4426-aaf8-8c41d75bd30f,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
102,64f591b2-ca47-4d48-a463-e08e2f514bb3,1,1.5,0.52,Yes,Yes,No,f0ab41b9-8bd9-484c-94b1-78d39bb10445,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
103,9eb5c06b-ce5b-4c43-abc7-44ff2d74110f,1,2,0.23,Yes,No,Yes,eacf96cf-b8c2-4ed7-aa71-9448040e3010,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
104,77c9abcc-3a2a-42fe-ba30-68427b3d9862,1,1.6,0.28,Yes,No,No,c02453f0-10e3-4df9-97a9-2c295c116e47,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
105,f4d79726-db0f-4f81-a80e-39137ef7a936,2,4.8,0.3,Yes,Yes,Yes,c02453f0-10e3-4df9-97a9-2c295c116e47,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
106,97e7aac7-e4e5-4c11-97c9-e59570da845d,3,2,0.18,Yes,No,Yes,c02453f0-10e3-4df9-97a9-2c295c116e47,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
107,d8687b1b-6616-4c1e-8fe8-139f522ba4f1,1,1.5,0.15,Yes,No,Yes,779ee459-5911-404f-883e-d1b122bef0ed,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
108,8c791c74-0238-4f10-a900-60c9314a214e,2,4.2,0.32,Yes,Yes,Yes,779ee459-5911-404f-883e-d1b122bef0ed,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
109,8bca3590-83ec-4937-866a-13a1893102d4,3,2,0.28,Yes,No,Yes,779ee459-5911-404f-883e-d1b122bef0ed,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
110,a1f935d5-e875-4299-afd6-8c1b405dbad8,4,3,0.35,Yes,Yes,Yes,779ee459-5911-404f-883e-d1b122bef0ed,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
111,e336b998-5723-4b4e-9f50-ac209f912998,5,5,0.15,Yes,Yes,Yes,779ee459-5911-404f-883e-d1b122bef0ed,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
112,cdea2c2b-f28e-4001-8354-19ee7f9408ca,1,1.5,0.15,Yes,No,No,2165bf08-9765-4002-a54d-c8b5f48d3984,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
113,dc46ca6a-0dc5-4cfc-870d-be71a5080611,2,4,0.25,Yes,Yes,Yes,2165bf08-9765-4002-a54d-c8b5f48d3984,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
114,fd9b5d5a-062c-49ad-aa69-2f57129c4256,3,3,0.2,Yes,Yes,Yes,2165bf08-9765-4002-a54d-c8b5f48d3984,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
115,3693a756-1735-414b-922e-b2f388fbf6e8,4,2,0.16,Yes,No,Yes,2165bf08-9765-4002-a54d-c8b5f48d3984,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
116,a22424b0-76c0-4562-83d8-2bb472531463,1,1.5,0.26,Yes,No,Yes,0df27772-1537-4cea-9957-b726f891a8df,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
117,40264fbb-9a5c-473f-b8c8-574fb4701708,2,2,0.23,Yes,Yes,Yes,0df27772-1537-4cea-9957-b726f891a8df,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
118,96200d18-18bd-42fd-9917-8c0069caedfd,1,3,0.2,No,No,No,b4196c8d-1059-4973-b921-3953ee8c9559,7/18/2019 16:09,richie@qcinc.org,7/18/2019 16:09,richie@qcinc.org
