ObjectID,GlobalID,Station Width,Station Depth,Station Velocity,ParentGlobalID,CreationDate,Creator,EditDate,Editor
31,0e549d77-f7a5-4724-9a18-29b063640b71,3.2,0.42,0.33,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
32,253be553-41eb-4d65-8ee5-05957c0c52fb,3.6,0.4,0.431,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
33,4e1f3203-e4ca-460b-8344-069415b5450d,4,0.44,0.36,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
34,beb0b605-1f06-4537-b077-cbc6a2b8f5e4,4.4,0.3,0.501,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
35,b82d7c08-b4ce-4613-9091-86ff15343da8,4.8,0.25,0.412,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
36,f45af38e-179d-472c-b138-0418f1c22d13,5.2,0.34,0.379,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
37,1e20b1e8-81f1-4273-83f1-2bb588dff3f7,5.6,0.33,0.167,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
38,aa49faff-7009-4a23-aa48-56b9f4385a2f,6,0.22,0.006,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
39,45bff13f-0cc2-4670-8567-06c857d7e4f6,6.4,0.24,0.004,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
40,fc7b51c4-2df6-4a08-962a-d24c33849896,6.8,0.16,0.276,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
41,701f634c-56ae-412e-b022-9fe82eb08cde,7.2,0.14,0.461,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
42,fc93168b-cab9-4823-b086-fec6915c6b61,7.6,0.16,0.566,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
43,43e83db6-c88c-4bc8-92dd-31503b9afa38,8,0.18,0.217,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
44,92614468-4701-42cd-94d2-1986c06a80f3,8.4,0.16,0.194,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
45,d39178a3-07da-4b93-8862-186736ae087d,8.8,0.1,0.114,de6acf95-5b8e-4b2e-8148-76fd79254eb2,9/9/2019 22:23,richie@qcinc.org,9/9/2019 22:23,richie@qcinc.org
