ObjectID,GlobalID,Large Wood Number,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
26,c36a70dc-ab09-4f0e-b579-6e5df14a7322,1,4,0.25,Yes,Yes,No,11b3a9ac-b3e2-4831-adfb-77fc75ccc61b,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
27,7bdb498b-3975-4fe3-8044-81b75ea55f31,1,2,0.25,No,No,Yes,734f7eab-d161-4931-9359-60785787570c,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
28,0cd41749-2bd4-4e44-a0f4-d8a2196abb34,1,4.5,0.4,Yes,Yes,No,4a3e017c-2a96-4a4a-963d-0d7d0dcc2c4e,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
29,a713ceba-4ece-441a-a967-dc745d1e5f3d,2,6,0.17,Yes,Yes,Yes,4a3e017c-2a96-4a4a-963d-0d7d0dcc2c4e,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
30,c02c1a07-0779-46a1-ac5a-a77d228efcdd,3,1.75,0.25,Yes,Yes,No,4a3e017c-2a96-4a4a-963d-0d7d0dcc2c4e,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
31,f3a2db58-8a4d-4bdd-bf0a-14185ebc5760,1,2,0.25,Yes,Yes,No,9977dff6-b8c8-4274-8915-b327b3d5d6d4,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
32,02b9edcf-a4d5-4b57-9b3b-9214c2a0d2f8,1,3.25,0.3,Yes,Yes,No,ea022ccc-5abe-437a-9860-e8773acd304a,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
33,a1758bb0-bcbc-4a7d-93ea-5e379585e9e6,2,6,0.15,Yes,Yes,Yes,ea022ccc-5abe-437a-9860-e8773acd304a,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
34,b3130656-ef49-45b6-b24c-fa54099ff242,1,8,0.27,Yes,Yes,Yes,13c5b87a-3efd-4c23-ae52-af5c9ffea6b0,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
35,738e06e7-19d2-4782-a9f9-068113885f97,1,6,0.35,Yes,Yes,Yes,13611d87-e99e-4fca-a768-a1fdfd347cfb,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
36,bdedda0f-1c88-4b09-8789-ff0c96271005,2,7.5,0.4,Yes,Yes,Yes,13611d87-e99e-4fca-a768-a1fdfd347cfb,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
37,98abb559-ac7c-433b-af08-208c5adfa437,1,4,0.22,Yes,Yes,Yes,c6f9ddec-2bb6-4cb0-a7d3-799f1cb46d6f,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
38,85dbbfbf-a294-4b9c-9c24-32fff30d7412,1,3,0.25,No,No,No,329d3348-e0ff-4eb9-bb1f-3f5213caa354,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
39,dc00750e-d271-4831-9cbd-4af0d745257c,1,4.5,0.22,Yes,Yes,Yes,114027fa-cb7b-4dae-ad79-f4df573171cb,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
40,edfd3e0b-218a-4d9f-bb1d-5d1009e9c4a1,1,2,0.25,No,No,No,9af1de27-88cd-4660-9af8-b129714a4529,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
41,0337c08d-2552-4856-9aed-37cce63961d4,1,3.25,0.17,Yes,Yes,Yes,2d442154-67ff-4b37-bba2-f71c1825a430,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
42,fbfe8242-2312-489c-886e-7b2051bacdf5,2,9.5,0.5,Yes,Yes,Yes,2d442154-67ff-4b37-bba2-f71c1825a430,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
43,e96740ea-a3c7-4143-aeb0-6225f758a7b8,1,3.5,0.2,Yes,Yes,Yes,fd4d6ba2-2e99-4bcb-a30d-7029cc3c061c,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
44,20911516-8d50-4ac7-bd46-24678df3962f,1,3.5,0.15,Yes,Yes,Yes,f6e782ce-3d7c-4741-b8d2-5a0f14d19d0b,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
45,de025be3-d2e9-4688-b786-15e32b50cd49,1,7,0.45,Yes,Yes,Yes,a5f3d1b1-fb95-431f-abd7-a4273f7213e6,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
46,1b55d19c-f31e-4a7d-9703-79e54e0b4938,2,3,0.4,Yes,Yes,Yes,a5f3d1b1-fb95-431f-abd7-a4273f7213e6,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
47,ec03ce69-d455-4e95-bd19-391efadcde19,1,3.25,0.27,Yes,Yes,Yes,7279eb06-7c20-4cf6-87c0-4db51010acaf,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
48,096f89cf-046b-4944-b3bb-429325bdee35,2,3,0.25,No,No,Yes,7279eb06-7c20-4cf6-87c0-4db51010acaf,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
49,eb0650e8-54dd-462e-be22-5b5759a402e5,1,2,0.25,Yes,Yes,Yes,0d3d92e6-c17e-4d5a-be6c-385ddd0fc6ed,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
50,4a30cc14-c2d4-4b11-8deb-356f90c3c87c,2,4.25,0.32,Yes,Yes,Yes,0d3d92e6-c17e-4d5a-be6c-385ddd0fc6ed,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
51,a96daff8-5835-4c5f-841e-0eb2ea2611b2,1,1.5,0.2,Yes,Yes,Yes,028512e5-480f-4bf2-ad2f-66a43b61ba7c,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
52,7ce9feac-43d1-4a89-afc4-2520254a280a,2,3,0.2,No,No,Yes,028512e5-480f-4bf2-ad2f-66a43b61ba7c,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
53,588f7b7e-49df-42ec-974a-0b96c01815d7,3,3,0.27,Yes,Yes,Yes,028512e5-480f-4bf2-ad2f-66a43b61ba7c,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
54,ea51b258-8300-4c02-86d4-602f3ac55dae,1,4,0.37,Yes,Yes,Yes,37cb416c-017b-4fab-98c6-75d24fef358b,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
55,11a149ed-7558-434c-ae7d-1e26bd683ab4,2,3,0.35,Yes,Yes,Yes,37cb416c-017b-4fab-98c6-75d24fef358b,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
56,287d0341-2eee-4ca4-a2ac-52361cbd36a8,3,2.75,0.15,Yes,Yes,Yes,37cb416c-017b-4fab-98c6-75d24fef358b,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
57,1af33f3f-7ace-4a9a-863d-c18d79fe0f58,1,12,0.15,Yes,Yes,Yes,515ef60e-dc3a-4a3f-aad8-05acba8b23d7,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
58,1dbeaaaf-5e46-4642-b6a3-ec1cf5ed76da,1,3.25,0.35,Yes,Yes,Yes,d6b49c0f-e7c2-4abd-93f5-1f779660ea14,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
59,06a8982c-857b-488e-bda8-306e4018764e,2,8,0.32,Yes,Yes,Yes,d6b49c0f-e7c2-4abd-93f5-1f779660ea14,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
60,6115297f-0eeb-4e6d-b08c-ae905dc5fd6a,3,5,0.4,Yes,Yes,Yes,d6b49c0f-e7c2-4abd-93f5-1f779660ea14,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
61,cb93fdf6-2d0b-437b-9d91-87388a696de6,4,3,0.42,Yes,Yes,Yes,d6b49c0f-e7c2-4abd-93f5-1f779660ea14,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
62,932cfdb8-136a-41eb-8da6-02c51c9bf615,1,1.5,0.25,Yes,Yes,Yes,ac382d64-6824-4dbb-aa9c-3bc6082ab431,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
63,3cba5854-6e45-4157-97d1-368d4971c31d,2,1.5,0.3,Yes,Yes,Yes,ac382d64-6824-4dbb-aa9c-3bc6082ab431,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
64,7d5969f3-5d09-4f1a-85eb-ffc1db405c26,1,3.5,0.35,Yes,Yes,Yes,6eeb5b7d-db1b-4bb0-b0de-9ec6b54fd16f,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
65,dc383d03-2806-4953-81ff-78178c4d6184,1,10.5,0.37,Yes,Yes,Yes,4daa93be-cf86-4c0b-826b-ec2cf3d54dc2,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
66,16b42ff5-7e2e-4026-b8ad-66d28882dee0,1,2,,Yes,Yes,Yes,e0bbaa1c-2edf-4ba2-a7f2-bc4ba346980e,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
67,502ac92e-acf9-4a54-bdc3-f18ad1d4a42c,1,2,0.17,Yes,Yes,Yes,5177c4a5-1c8a-49d9-8460-fd611af1ba04,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
68,2cae5097-a7c6-4aba-8b2e-911470a138f4,1,9,0.37,Yes,Yes,No,0c937e9d-7a50-4a72-9a3a-c8f1c8ef6ae8,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
69,3c57ed9e-d66b-4a9e-a420-b6281042a3b8,1,4.25,0.25,No,No,Yes,b7406adc-99b9-4c98-b758-e539912d0d4e,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
70,1e9b32f7-338d-47a6-b266-e6fb63016043,1,5.25,0.22,Yes,Yes,No,3a13144a-1ac6-4577-8bc6-541b72626db4,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
71,0fe755df-cce5-4d8f-92bc-383c5ec1d80f,1,10.5,0.2,Yes,Yes,Yes,ea39368d-131d-49c7-8157-d792836a6dc4,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
72,b2238f12-e11d-4986-8681-512bf82f54da,1,12,0.35,Yes,Yes,Yes,8f32b6d2-75b6-4673-8d88-9522ad0999e4,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
73,a050b0f8-5723-45a3-8b25-985bf3041a42,1,9,0.17,Yes,Yes,Yes,39a79105-4a22-41af-9532-d2acffbfee8f,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
74,0fbb1c1c-f75c-43f0-a679-95011a37a630,1,10,0.42,No,No,Yes,2fc52944-7d8e-4594-ae83-2a693f87a0a1,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
75,425d9896-bfce-4d10-9df0-ab23d3685ae3,1,7.5,0.2,No,No,Yes,ab92043a-234a-4efb-8045-21df1d4e3dfd,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
76,2f558ab0-9fa2-4106-868a-1cd0aee72bdc,1,2,0.15,Yes,Yes,Yes,910b9b7a-3705-4a1e-a254-8ee2e7366515,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
77,e7d69221-66ee-4bbf-9028-04cdec883c2e,2,2,0.15,Yes,Yes,Yes,910b9b7a-3705-4a1e-a254-8ee2e7366515,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
78,f53a9dc2-dee8-4694-8da2-0ab2ad90b18e,1,5.75,0.27,Yes,Yes,No,1ee541df-2859-4363-8f30-7e15f9e3ea6d,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
79,c8213bf1-7433-4fd4-8a59-32d1611dbb7e,2,4,0.17,No,No,No,1ee541df-2859-4363-8f30-7e15f9e3ea6d,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
80,3eb1eb82-3f77-4920-82c7-798507c13f11,3,5,0.22,No,No,Yes,1ee541df-2859-4363-8f30-7e15f9e3ea6d,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
81,cdbc84ef-6be0-4c45-a3c3-de04da57c571,1,5.5,0.15,No,No,Yes,00301773-4355-4604-81db-a4854ef6707d,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
82,8a904dea-cae2-4a7b-80a2-6f4117cb77cd,1,3.5,0.17,Yes,Yes,Yes,23698c8d-f251-4a7a-aaec-241f440a28f5,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
83,dc53116e-1f57-4952-92c2-4d20fa9bea51,1,2.75,0.17,Yes,Yes,Yes,c6e34e37-8b4e-41f2-8a20-aa6f9220db7e,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
84,1fcc73d2-202e-4d04-b0a9-41504278c3fa,1,4,0.15,No,No,Yes,4091ca48-9a0f-43b7-b288-37b7aaac32a1,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
85,4dac3ae9-572e-4c2e-bb46-07f998620cb9,1,2.75,0.5,Yes,Yes,No,d40ebfcc-3b3e-4122-9679-0e47b1634a65,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
86,631fb2a2-6817-4db6-a23e-d86a95b1cdd6,1,4.75,0.5,Yes,Yes,No,69f94584-5145-464d-8d0e-a65d2e81cbd9,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
87,088f4fcd-8a0d-480b-a794-94e64458732e,1,3.75,0.27,Yes,Yes,Yes,a4351338-5190-4868-9725-859c836cd57a,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
88,e908035d-5917-4c96-b203-10a220f9e067,2,2,0.25,No,No,Yes,a4351338-5190-4868-9725-859c836cd57a,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
89,488c3fe5-8c4f-4bbf-8319-7852c0f437ff,1,5.5,0.47,Yes,Yes,Yes,64054787-a8a6-43ca-b124-c2f009d15329,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
90,fcd3b1d0-f581-47ce-9baf-3c0b9f991671,1,3,0.22,Yes,No,No,23597888-60fb-47c5-bd30-1f597bf4342d,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
91,42931bb5-d52b-4bba-8296-dd0bdfcbc7b7,1,1.75,0.17,Yes,No,Yes,bd50a78c-74b6-43f4-a85e-f33e9e7cad04,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
92,5a8db54a-2071-433e-94b2-f45a22587ab5,1,4,0.22,Yes,Yes,Yes,9122caf4-6c8e-4edb-9ed4-9632f6b411c8,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
93,686053d1-4230-4f95-b0df-a0ab36f00829,1,5,0.22,Yes,Yes,Yes,1509db80-ff7c-4262-baa3-4f3d261ad499,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
94,38d8bf60-ff96-473c-92ab-0c8e193cf9cc,1,2.75,0.4,No,No,No,41722b46-5ac6-439d-989d-b5a28e129f4a,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
95,c35e803a-8666-4815-905c-13b9ba5de03b,1,9,0.5,Yes,Yes,Yes,d14a9db2-349b-4a9c-b298-6d26beb56fa9,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
96,154b9497-7974-494f-9fcc-f87baa697179,1,6,1,No,No,No,c9979f00-0697-4d47-bed5-56c02be31fa4,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
97,68e14673-e440-4405-9737-169f2b82efb1,1,1.5,0.2,Yes,Yes,No,c9c8eae2-b9aa-43e3-9353-851e8f61081d,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
98,66039b21-9d3d-40e3-b51c-1ccc8248d060,2,3.5,0.4,,No,Yes,c9c8eae2-b9aa-43e3-9353-851e8f61081d,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
99,83482a46-4f6b-4dac-bd37-c3b8d2876249,1,11,0.6,No,No,Yes,aadb5ada-2af7-4e9d-92d5-e8fa8445b37a,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
100,2933ebc1-1281-4a16-ac42-0223f17b3291,2,7.25,0.75,No,No,Yes,aadb5ada-2af7-4e9d-92d5-e8fa8445b37a,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
101,3de7d84c-8cb1-4fa5-8942-a9374a44c589,1,4.5,0.1,Yes,Yes,Yes,b4cd5275-d8fb-4e8b-ad9f-4d451e347082,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
102,a3c1a2f0-8b1c-412f-bce5-df8ad958b034,2,1.5,0.2,Yes,No,Yes,b4cd5275-d8fb-4e8b-ad9f-4d451e347082,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
103,7e832843-330b-41fe-a96c-16c4b54939c3,3,3,0.18,No,No,Yes,b4cd5275-d8fb-4e8b-ad9f-4d451e347082,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
104,1b1cec95-8538-4fce-8b13-9ac48b2785b8,1,3,0.26,Yes,Yes,Yes,713b9fb8-1be3-4968-ae88-cb84fcd9e8f3,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
105,6fff8054-2dd3-482f-8395-b02b6705bf81,1,3,0.2,Yes,No,Yes,5a56d612-c2ac-4098-ae85-0d4fbffb9fe3,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
106,388c75ff-6375-4e86-8cf6-a3b0b167fa50,2,2,0.3,Yes,No,Yes,5a56d612-c2ac-4098-ae85-0d4fbffb9fe3,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
107,bf77527a-781c-4aaf-8ac6-6c8c6c48464f,1,4,0.58,No,No,Yes,e21f7aa6-78a2-4dd1-9a5a-60894b9778bd,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
108,c9942284-c4f3-4b34-9852-cafc5828c887,1,2,0.24,No,No,Yes,033578cb-de56-483b-84e6-8284e854fb13,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
109,72c1f010-8074-48fa-9641-d8ba60a38619,1,2.8,0.18,No,No,Yes,4c582ca9-cf14-4b2a-87a6-66f3ca5a9c5e,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
110,644a57fe-b3be-433c-84e1-aaa4acd6ef2a,1,2,0.3,No,No,No,586330ff-7210-4b0d-b7cb-db6c621c27c1,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
111,320e1781-3536-4dc6-a510-9cdbdf718840,1,2,0.31,Yes,No,Yes,4da52f29-2e82-4606-a1f1-1f852b54179d,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
112,b95bdfa1-5ea6-4165-a64b-6003e29e037f,1,2,0.17,No,No,Yes,b36b052f-0624-4f1c-992f-151ff977a49c,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
113,ffc994bf-ba10-4eef-9e15-dc56f9a007e5,2,1.5,0.15,Yes,No,Yes,b36b052f-0624-4f1c-992f-151ff977a49c,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
114,8db81076-63f0-448f-b944-3e9c51239c69,3,2,0.26,Yes,No,Yes,b36b052f-0624-4f1c-992f-151ff977a49c,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
115,625a076a-92d2-4a08-a0c3-512db109d52b,1,4,0.34,No,No,Yes,fd539600-cc79-4e98-93d6-e2ad1db9a296,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
116,3bca59cb-3911-4e44-b251-f1467c37bc6d,1,2,0.22,Yes,No,Yes,d52deeaf-317b-4c2d-8b99-ca39802066be,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
117,4ff24afc-2374-461b-a7f6-4ea3f29174cf,1,1.7,0.3,Yes,Yes,Yes,bab02f5d-ef3c-475c-9111-3dc75970d9be,8/27/2019 21:42,richie@qcinc.org,8/27/2019 21:42,richie@qcinc.org
