ObjectID,GlobalID,Channel Unit Type,Channel Unit Number,Channel Segment Number,Thalweg Exit Depth (m),Channel Unit Notes,Overhanging Cover,Aquatic Vegetation,Woody Debris Cover,Artificial Cover,Total No Cover,Sand/Fines 2mm,Gravel 2-64mm,Cobble 64-256mm,Boulder 256mm,Pebble 1 (mm),Pebble 2 (mm),Pebble 3 (mm),Pebble 4 (mm),Pebble 5 (mm),Pebble 6 (mm),Pebble 7 (mm),Pebble 8 (mm),Pebble 9 (mm),Pebble 10 (mm),Pebble 11 (mm),Maximum Depth (m),Width 1,Width 2,Width 3,Width 4,Width 5,ParentGlobalID,CreationDate,Creator,EditDate,Editor
27,8871d0c0-1616-4434-bc78-2fc2b6259d1e,Pool,27,1,0.31,,,,10,,90,40,30,30,,,,,,,,,,,,,0.37,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
28,9c1e871f-9290-4b6a-9744-7017229350d3,Rapid+,28,1,0.43,,10,,10,,80,30,40,30,,,,,,,,,,,,,0.48,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
29,ff7e331c-c715-414e-8e1f-1296542082bb,Pool,29,1,0.28,,30,,10,,60,40,50,10,,,,,,,,,,,,,0.52,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
30,76098492-5d51-4328-afec-3da657cd0080,Riffle,30,1,0.35,,20,,10,,,30,60,10,,,,,,,,,,,,,0.34,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
31,f25fb9aa-e6da-495e-8be6-e3040c7b162e,Pool,31,1,0.23,,10,30,,,70,60,40,,,,,,,,,,,,,,0.37,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
32,958cbecf-9a32-4b64-810c-98d988486d7d,Riffle,32,1,0.3,,20,,10,,,30,70,,,,,,,,,,,,,,0.3,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
33,a6c4a22b-7333-453d-a8ed-2bf2c3f2adbb,Pool,33,1,0.2,,30,20,,,60,60,40,,,,,,,,,,,,,,0.52,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
34,0e45db20-eab3-4fcb-a5e9-a844df554761,Riffle,34,1,0.2,,10,,10,,80,40,50,10,,,,,,,,,,,,,0.44,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
35,25cdc16c-372a-48b7-98d0-020652def1c9,Pool,35,1,0.21,,10,,,,90,60,30,10,,,,,,,,,,,,,0.46,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
36,a8878110-8ed1-4ba7-bf7b-3a7048e560e7,Riffle,36,1,0.28,,20,,,,80,30,40,30,,,,,,,,,,,,,0.39,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
37,408042a9-650e-47f3-aed1-37c4920882da,Pool,37,1,0.27,,10,,,,90,30,60,10,,,,,,,,,,,,,0.55,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
38,9ec8768a-7223-42fc-aad0-87e64891de15,Riffle,38,1,0.27,,10,,,,90,20,50,30,,,,,,,,,,,,,0.42,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
39,c2b2c55c-da09-4b2d-8cfe-626e90cc292b,Pool,39,1,0.27,,10,,20,,70,30,50,20,,,,,,,,,,,,,0.38,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
40,4233e138-3625-45c9-8573-72b18890c285,Riffle,40,1,0.42,,10,,10,,90,50,40,10,,,,,,,,,,,,,0.42,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
41,3352e400-18d4-4ee5-a67a-8f48c751807a,Pool,41,1,0.31,,20,,10,,70,20,50,30,,,,,,,,,,,,,0.49,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
42,e151dee7-5cc2-433d-a763-57bda4c5d5d4,Rapid+,42,1,0.28,,10,,20,,70,20,50,30,,,,,,,,,,,,,0.31,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
43,7c223759-cafb-4ae9-ba74-5dfaf09c1586,Pool,43,1,0.22,,,,10,,90,30,40,30,,,,,,,,,,,,,0.38,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
44,b1f9464d-cca8-4b9f-ba54-7998f220a226,Rapid+,44,1,0.21,,,,10,,90,10,50,30,10,,,,,,,,,,,,0.31,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
45,ad2e9ac8-c458-475b-b0a3-43ace963ddd1,Riffle,45,1,0.28,,10,,,,90,30,60,10,,,,,,,,,,,,,0.38,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
46,4178888b-487e-49a4-9148-85235f314d4e,Pool,46,1,0.24,,40,,20,,50,40,40,20,,,,,,,,,,,,,0.49,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
47,2dbe13fe-b45e-49cd-8517-99aed394d132,Riffle,47,1,0.3,,10,,,,90,20,60,20,,,,,,,,,,,,,0.37,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
48,d830627a-c820-4d52-848e-21f3990cc572,SSC,48,2,0.07,,10,,,,90,10,40,40,,,,,,,,,,,,,0.15,1.12,1.09,1.29,1.31,1.68,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
49,0ab873ca-b60a-4d71-86e2-b7d2c70991f1,SSC,49,3,0.15,,10,,,,90,20,40,40,,,,,,,,,,,,,0.15,1.06,1.71,1.43,1.3,1.43,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
50,0ddb65a8-78cb-4a14-a1d8-d3bb1677817c,Pool,50,1,0.26,,10,,10,,80,30,50,20,,,,,,,,,,,,,0.39,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
51,7400aab8-3a9e-4319-b6f9-5575a882c17f,Rapid+,51,1,0.28,,40,,10,,60,20,50,30,,,,,,,,,,,,,0.34,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
52,f2e47b76-e327-4e67-aa3a-4e00452c9e80,Riffle,52,1,0.27,,20,,,,80,20,50,30,,,,,,,,,,,,,0.31,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
53,727db200-c610-4a8f-8c65-3dbf80acd71e,Pool,53,1,0.27,,,,,,100,30,50,20,,,,,,,,,,,,,0.35,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
54,f35f08ee-e7a1-4988-94d6-0b8ae20f6729,Rapid+,54,1,0.45,,,,20,,80,20,40,30,10,,,,,,,,,,,,0.45,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
55,9367ff7a-7081-4de7-aa30-b7e0a21355b9,Riffle,55,4,0.19,,10,,,,90,20,70,10,,,,,,,,,,,,,0.33,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
56,d899798b-86e2-4317-81d8-b546d6bb4e98,Pool,56,1,0.21,,30,,10,,60,40,60,,,,,,,,,,,,,,0.36,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
57,ac3afdb3-9738-4955-9c31-62240694ee52,Riffle,57,1,0.17,,80,,10,,20,40,60,,,,,,,,,,,,,,0.38,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
58,e26751b2-7c28-4104-b99e-733f73c4ed80,Pool,58,1,0.21,,40,,10,,60,40,50,10,,,,,,,,,,,,,0.59,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
59,f05a0092-4982-468c-9ee1-bbfc52e30162,Riffle,59,1,0.26,,10,,,,90,20,70,10,,,,,,,,,,,,,0.33,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
60,2fac9de5-ac7a-4723-ac7c-fbe14cd09914,SSC,60,5,0.05,,20,,20,,,20,50,30,,,,,,,,,,,,,0.29,1.12,0.54,0.72,1.03,0.71,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
61,698d644a-8bd9-42e2-b16f-b82e4a503c8a,Rapid+,61,1,0.22,,,,,,100,10,60,30,,,,,,,,,,,,,0.28,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
62,6606c35a-5498-4fb0-affb-c7517dc2bb8c,Riffle,62,1,0.25,,10,,,,90,20,50,30,,,,,,,,,,,,,0.27,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
63,b6cfbe44-b15b-4b86-b74b-3e42786f462e,Rapid+,63,1,0.28,,10,,,,90,10,50,40,,,,,,,,,,,,,0.28,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
64,52437115-eeab-43be-9be4-650054a1fef4,Pool,64,1,0.27,,10,,,,90,30,50,20,,,,,,,,,,,,,0.37,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
65,05326680-913e-4bd6-8f7b-98e9174410c2,Rapid+,65,1,0.29,,,,10,,90,30,40,30,,,,,,,,,,,,,0.35,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
66,b3808269-bf09-4eb0-9d65-03203dc97ab8,Pool,66,1,0.26,,10,,10,,80,30,50,20,,,,,,,,,,,,,0.39,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
67,5ae9e22a-0d28-408c-a4da-7398959c317f,OCA,67,1,,,20,,,,80,70,30,,,,,,,,,,,,,,0.19,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
68,ab049539-b6ab-47e8-a0a6-bb10da345730,Rapid+,68,1,0.24,,10,,10,,80,20,40,40,,,,,,,,,,,,,0.26,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
69,7ee45615-9e89-4a9c-b69c-aa02a71bebe2,Pool,69,1,0.21,,,,,,100,30,50,20,,,,,,,,,,,,,0.41,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
70,0f7ca7d9-a1fe-48a5-b8ac-3e68047bcc3e,Riffle,70,1,0.22,,10,,,,90,20,50,30,,,,,,,,,,,,,0.32,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
71,e15b7768-57b6-41b5-b6b9-9dea53dc5bad,Pool,71,1,0.27,,,,,,100,30,40,30,,,,,,,,,,,,,0.32,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
72,7f715b9f-255b-491f-858f-5af12eabc6dd,Pool,72,1,0.27,,10,,,,90,20,60,20,,,,,,,,,,,,,0.34,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
73,28d67db7-6850-471b-926f-6e1efdb4deb5,Rapid+,73,1,0.31,,10,,,,90,10,40,50,,,,,,,,,,,,,0.34,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
74,191c9156-ee05-4aa8-860f-85ed157ad427,Riffle,74,1,0.19,,,,,,100,20,50,30,,,,,,,,,,,,,0.34,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
75,41e3e466-9585-41d8-a6de-2c82c5b90ade,Pool,75,1,0.24,,,,,,100,30,50,20,,,,,,,,,,,,,0.5,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
76,0f2d3ed5-3075-4957-a2fc-ad1c9b2a3b45,Rapid+,76,1,0.2,,,,10,,90,10,50,40,,,,,,,,,,,,,0.24,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
77,23994ebf-cf3f-444d-84fe-8c06af3801bd,Pool,77,1,0.29,,,,20,,80,20,50,30,,,,,,,,,,,,,0.44,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
78,e19a23f7-39aa-4e45-80df-d4da9bfc3894,Riffle,78,1,0.3,,,,10,,90,30,40,30,,,,,,,,,,,,,0.17,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
79,f635eda0-dbd0-4e92-b2a8-0b831643d2dd,Pool,79,1,0.23,,10,,10,,80,30,50,20,,,,,,,,,,,,,0.33,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
80,37fda148-39e0-4fcd-aa7b-f5a25138eae7,Riffle,80,1,0.35,,,,10,,90,30,40,30,,,,,,,,,,,,,0.35,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
81,2e877722-8b59-4939-8942-0da0b563e365,Pool,81,1,0.28,,10,,20,,80,20,60,20,,,,,,,,,,,,,0.42,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
82,9d06a78c-2bad-414a-83e3-a90c2b78336d,Riffle,82,1,0.26,,,,,,100,20,50,30,,,,,,,,,,,,,0.3,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
83,52d94a77-da1d-4b02-a5d2-898e9bb4e536,Rapid+,83,1,0.28,,20,,10,,70,20,50,30,,,,,,,,,,,,,0.32,,,,,,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
84,9f5b8a15-5ff5-46f0-8e2e-fe53c0c952fe,SSC,84,6,0.1,,10,,10,,80,40,60,,,,,,,,,,,,,,0.23,1.6,1.05,0.93,1.7,2.8,4b6f3cb1-9635-448d-9551-8fc91a2cf699,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
