ObjectID,GlobalID,Large Wood Number,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
17,03ba7575-2d7a-4272-ac80-16a4b329969f,1,7.5,0.22,No,No,No,76098492-5d51-4328-afec-3da657cd0080,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
18,134c22f8-da34-46eb-ba4e-3e9b72583462,1,3.5,0.17,Yes,Yes,Yes,f25fb9aa-e6da-495e-8be6-e3040c7b162e,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
19,31f76eb6-dda6-4119-86cf-12ab1f0c768c,2,6,0.25,Yes,Yes,Yes,f25fb9aa-e6da-495e-8be6-e3040c7b162e,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
20,1371e9a5-d676-4787-8500-2af42a603033,3,1.5,0.15,Yes,Yes,Yes,f25fb9aa-e6da-495e-8be6-e3040c7b162e,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
21,947e7b17-7278-43d8-bf41-fdc30e2bdc7e,1,6.25,0.17,No,No,Yes,a6c4a22b-7333-453d-a8ed-2bf2c3f2adbb,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
22,7a8f7cf4-d805-4414-8d8d-0908ef40a477,1,5.5,0.15,No,No,No,a8878110-8ed1-4ba7-bf7b-3a7048e560e7,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
23,6340426f-98e0-4964-8c9e-b0adda048e8d,1,8,0.4,No,No,No,4233e138-3625-45c9-8573-72b18890c285,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
24,454f3df9-b8fc-4b1b-957c-3d9373d3548b,2,5.5,0.2,Yes,Yes,Yes,4233e138-3625-45c9-8573-72b18890c285,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
25,50f861b6-742f-4e71-8035-3fe860294820,3,4,0.25,Yes,Yes,No,4233e138-3625-45c9-8573-72b18890c285,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
26,370d2591-a6f9-48e1-9fe0-8dfa28757ae9,1,3.7,0.22,Yes,Yes,No,3352e400-18d4-4ee5-a67a-8f48c751807a,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
27,69a74e31-f9e8-4dd3-a4f0-1284589fa114,1,1.5,0.17,Yes,Yes,Yes,e151dee7-5cc2-433d-a763-57bda4c5d5d4,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
28,13385d86-4f9c-4afb-9e6f-4c78b5b286c8,2,1.75,0.25,Yes,Yes,Yes,e151dee7-5cc2-433d-a763-57bda4c5d5d4,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
29,2eaa6621-fa80-47d3-8b81-15f76f0941eb,1,2,0.3,Yes,Yes,No,b1f9464d-cca8-4b9f-ba54-7998f220a226,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
30,5c102e41-c778-470e-ae53-70316e81e102,2,4.5,0.3,No,No,No,b1f9464d-cca8-4b9f-ba54-7998f220a226,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
31,e55e0ebe-2fc6-4ab5-882e-c42b3f9d74d0,3,3.1,0.15,Yes,Yes,Yes,b1f9464d-cca8-4b9f-ba54-7998f220a226,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
32,3ac100d8-fb41-45ea-ad8b-e5ddef9db038,1,7,0.15,No,No,Yes,ad2e9ac8-c458-475b-b0a3-43ace963ddd1,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
33,8a10cd2e-1c7a-4328-a103-7550381fc03c,1,3,,Yes,Yes,No,4178888b-487e-49a4-9148-85235f314d4e,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
34,47ad38e7-052e-473a-857f-21a7023074e0,2,9,0.32,Yes,Yes,Yes,4178888b-487e-49a4-9148-85235f314d4e,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
35,0d042d41-b110-4ae4-9dc5-9be1038c4378,3,3.75,0.2,Yes,Yes,Yes,4178888b-487e-49a4-9148-85235f314d4e,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
36,5d1eaa7d-20c0-429c-9512-b8b4677713a0,4,2.75,0.35,Yes,Yes,No,4178888b-487e-49a4-9148-85235f314d4e,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
37,4007cbdb-4884-4221-9068-5452e0646bf2,5,12.5,0.35,No,No,Yes,4178888b-487e-49a4-9148-85235f314d4e,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
38,1ab9e642-25a5-428e-b41b-294d2a46fb90,1,2.75,0.35,Yes,Yes,No,9367ff7a-7081-4de7-aa30-b7e0a21355b9,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
39,a19a5f86-f930-46ca-a885-a76f89bd8cb6,1,9,0.3,Yes,Yes,Yes,d899798b-86e2-4317-81d8-b546d6bb4e98,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
40,b001354a-c14f-4378-ad57-12c95fe5e5d3,1,8,0.2,No,No,Yes,ac3afdb3-9738-4955-9c31-62240694ee52,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
41,779d20ee-d854-40fd-974e-79500100c4e3,2,7,0.22,Yes,Yes,Yes,ac3afdb3-9738-4955-9c31-62240694ee52,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
42,a6fa8b0d-b45a-4fcc-839f-9a5f1b0b7ee3,3,4.5,0.2,Yes,Yes,Yes,ac3afdb3-9738-4955-9c31-62240694ee52,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
43,6c6f3551-b21e-4325-904e-cf23f489e4cb,1,5,0.22,Yes,Yes,No,f635eda0-dbd0-4e92-b2a8-0b831643d2dd,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
44,98316f86-ccae-442e-844b-74666eb389ec,1,3.75,0.22,Yes,Yes,No,2e877722-8b59-4939-8942-0da0b563e365,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
45,a817d965-0da7-443b-9b18-061484d5b45f,1,1.75,0.15,Yes,Yes,No,52d94a77-da1d-4b02-a5d2-898e9bb4e536,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
46,860f5472-5670-4986-9bdb-aeacf8a91c4a,2,12,0.4,Yes,Yes,Yes,52d94a77-da1d-4b02-a5d2-898e9bb4e536,7/18/2019 20:43,richie@qcinc.org,7/18/2019 20:43,richie@qcinc.org
