ObjectID,GlobalID,Large Wood Number,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
55,ad96a3b0-be88-4f60-967a-54c708f07937,4,2,.2,Yes,Yes,Yes,bb5c52df-be5b-40e9-8a55-3da8d9444c08,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
56,1fa77efc-5907-4baf-b97e-99a8b56a3908,5,2,.2,Yes,Yes,Yes,bb5c52df-be5b-40e9-8a55-3da8d9444c08,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
57,45721c04-2238-452b-b0b8-733642bcaa1b,6,2,.2,Yes,Yes,Yes,bb5c52df-be5b-40e9-8a55-3da8d9444c08,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
58,8cf6c925-b2bf-430f-8de0-af78f2514be8,7,2,.2,Yes,Yes,Yes,bb5c52df-be5b-40e9-8a55-3da8d9444c08,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
59,b7eec613-4bed-4138-a5aa-c816292b5064,8,3,.2,Yes,Yes,Yes,bb5c52df-be5b-40e9-8a55-3da8d9444c08,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
60,9cb0cc44-d6a1-4d75-823c-451defbd29f0,9,3,.2,Yes,Yes,Yes,bb5c52df-be5b-40e9-8a55-3da8d9444c08,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
61,da29822b-21c3-4837-b1fe-45953a568eba,10,3,.2,Yes,Yes,Yes,bb5c52df-be5b-40e9-8a55-3da8d9444c08,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
62,aa3ae37e-f1f6-43ad-8666-cf1a6f6dbd9b,11,2,.2,Yes,Yes,Yes,bb5c52df-be5b-40e9-8a55-3da8d9444c08,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
63,a07d5646-9ae0-41f9-adf5-93b29a8db470,12,2,.2,Yes,Yes,Yes,bb5c52df-be5b-40e9-8a55-3da8d9444c08,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
64,5bf1b89c-9740-45cc-bfd2-83f1b5f159d4,13,2,.2,Yes,No,Yes,bb5c52df-be5b-40e9-8a55-3da8d9444c08,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
65,df8dc4d0-d2ea-4f42-8fb3-00c202cd7629,1,3,.2,No,No,Yes,4368c21d-1bdc-415c-b454-37ecdbf48410,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
66,a140d900-c017-4704-b21f-90e908c20fe1,2,3,.2,Yes,Yes,Yes,4368c21d-1bdc-415c-b454-37ecdbf48410,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
67,21718c71-762e-4cad-83e3-951042e48b71,3,3,.2,No,No,Yes,4368c21d-1bdc-415c-b454-37ecdbf48410,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
68,7a7c5117-df5a-4261-904a-cb53fad518e8,1,3,.2,No,No,Yes,007bf138-5bd8-467f-b6c7-0df6d3c8c523,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
69,724e46d2-043e-45fb-818e-0864be187e70,1,3,.2,No,No,Yes,0a0bb6c4-91d3-4ce4-9c93-b88f28b7fd90,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
70,b027d33e-2354-4a24-9a5f-69b6e3345eff,2,3,.2,Yes,Yes,Yes,0a0bb6c4-91d3-4ce4-9c93-b88f28b7fd90,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
71,90ff7b94-c18b-4ad2-92c4-8f01ee6035c2,3,3.5,.15,Yes,Yes,Yes,0a0bb6c4-91d3-4ce4-9c93-b88f28b7fd90,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
72,ac190df9-885d-4b51-a4e9-38c4cabf2093,4,1.5,.25,Yes,No,No,0a0bb6c4-91d3-4ce4-9c93-b88f28b7fd90,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
73,5b31ad33-9611-494f-b505-74f957e1ccd1,1,3,.2,No,No,Yes,eaf2c69e-25fc-465e-919e-fb8de74d93e2,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
74,51155364-eca3-4e9c-aecf-c1ba032f1d68,1,3,.2,No,No,Yes,e51568fb-306d-41bc-bef2-2e872b4f6797,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
75,9a870f9c-63bf-479f-a8a0-1ec016462419,1,3,.2,Yes,Yes,Yes,bcd338a6-9585-4669-8094-f3160b73e534,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
76,d1c3c9d2-d6ea-45a7-a3d8-b1cfedc8f00b,2,5,.17,Yes,Yes,Yes,bcd338a6-9585-4669-8094-f3160b73e534,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
77,e64543c8-d985-437c-92cb-0d23190dae0d,1,3,.2,Yes,Yes,Yes,2f68a45d-395c-4209-99f2-777ff046d3f5,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
78,1bd1caf6-88b6-4759-92ac-657aa68a5461,2,2,.2,Yes,Yes,Yes,2f68a45d-395c-4209-99f2-777ff046d3f5,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
79,faf674b0-1e25-4229-9fd7-8feca149b612,3,2,.2,Yes,Yes,Yes,2f68a45d-395c-4209-99f2-777ff046d3f5,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
80,13209197-7854-4a8f-af7b-7fddcf64c5c5,4,3,.2,Yes,Yes,Yes,2f68a45d-395c-4209-99f2-777ff046d3f5,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
81,966b60fc-8dac-4285-a58e-78e8f29d0e0b,5,3,.2,Yes,Yes,Yes,2f68a45d-395c-4209-99f2-777ff046d3f5,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
82,39463c35-e810-40dd-bbb2-5f839d701a75,1,3,.2,Yes,Yes,Yes,a9a20f16-168b-4c3b-a596-5aee07bad7cd,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
83,f3debe29-0d6f-41b9-b238-f3dc5b977c9d,2,3,.2,Yes,Yes,Yes,a9a20f16-168b-4c3b-a596-5aee07bad7cd,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
84,ba9b8be3-de50-42ff-8c5b-b3127ba99fa5,3,2.5,.2,Yes,Yes,No,a9a20f16-168b-4c3b-a596-5aee07bad7cd,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
85,447fd28b-573e-43a4-aa70-fb496cfbe1dc,4,5,.17,Yes,Yes,Yes,a9a20f16-168b-4c3b-a596-5aee07bad7cd,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
86,0e9b045c-44cc-4a99-b0c5-9aee0f628dff,5,5,.2,Yes,Yes,Yes,a9a20f16-168b-4c3b-a596-5aee07bad7cd,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
87,2c08a77e-02ba-4034-a21a-8ebe0a955d5d,1,2.5,.22,Yes,No,No,f91f195f-4edf-43e5-a6c5-45864f636490,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
88,fb4bcf2e-cc1c-4823-b2c0-565b801d81b1,2,2.25,.22,Yes,Yes,No,f91f195f-4edf-43e5-a6c5-45864f636490,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
89,2b5d3fa9-81da-4342-bc87-6114b0678842,3,1.75,.2,Yes,Yes,Yes,f91f195f-4edf-43e5-a6c5-45864f636490,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
90,d07162ae-b773-4310-b06e-b274cc1bfc09,4,5,.25,,,,f91f195f-4edf-43e5-a6c5-45864f636490,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
91,8205b730-df56-4349-8966-c723e3aa45ad,1,6,.32,Yes,No,Yes,65577bfd-cad1-4550-a61b-6e1a434922ae,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
92,ec202061-ec96-4111-ae96-1085e9d55c6b,2,6,.3,Yes,No,Yes,65577bfd-cad1-4550-a61b-6e1a434922ae,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
93,df0a95a4-e30c-459c-8140-e7e783af3b64,3,2,.25,Yes,No,Yes,65577bfd-cad1-4550-a61b-6e1a434922ae,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
94,4de5baaa-0acf-40fb-9ce1-9d315d01d00f,4,4,.17,No,No,No,65577bfd-cad1-4550-a61b-6e1a434922ae,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
95,067c00a7-6151-48dd-8f36-a314aa7e97f4,1,2,.3,Yes,Yes,Yes,baaf8454-6f58-43b2-92cc-e16ea03d89b0,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
96,3fcf1fed-6b7a-4e03-ae41-00c069140c9d,1,5,.4,Yes,Yes,Yes,ae3176f6-3719-49ab-9059-2d8573a63024,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
97,0a9f9fb7-ef1c-41d7-a6ce-3bfaa0785d5e,1,1.5,.17,Yes,No,Yes,9c267762-8ccf-4b1d-b995-b3fd54252431,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
98,eb931ed2-423e-4dc9-9739-6ebf7e214c0f,1,1.75,.35,Yes,No,Yes,f982c0c0-1a14-4bb3-bd0d-3a15699bafb3,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
99,9a75c16f-a163-4500-8eeb-72c779321bf8,1,1.45,.19,Yes,No,Yes,9a778779-ce0f-4184-9262-ec532fe603c9,5/22/2019 2:16:45 PM,richie@qcinc.org,5/22/2019 2:16:45 PM,richie@qcinc.org
