ObjectID,GlobalID,Large Wood Number,Length (m),Diameter (m),Wet?,Channel Forming?,Ballasted?,ParentGlobalID,CreationDate,Creator,EditDate,Editor
11,9e72d11f-24fd-4b71-a9a3-4bd768164d03,1,9,0.35,Yes,No,Yes,cdb8041b-7c35-474f-bc26-8338aafb87eb,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
12,56ce3dfb-0b45-46fc-a229-8446b19ea536,1,7,0.21,Yes,No,Yes,5015339c-8484-490a-aeff-82a56ad1c667,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
13,998884bc-3ad6-4b55-a2e2-b8d5ed15d4cf,2,20,0.65,Yes,No,Yes,5015339c-8484-490a-aeff-82a56ad1c667,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
14,f669ba3e-a469-4f11-825b-15ac9664f086,1,12,0.35,Yes,No,Yes,9659a46e-ebe0-4fe3-88df-8e07db4c2d15,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
15,d6a25638-a391-42e0-82e7-060168fc690e,1,4.5,0.3,No,No,No,9a6d215f-5f99-4e15-bc52-f211c30abab8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
16,f7e32cc9-561c-4b2f-aa59-fc9fe05c97e9,2,3,0.35,No,No,No,9a6d215f-5f99-4e15-bc52-f211c30abab8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
17,044b7c4e-b9f2-49c5-8824-a6504a526c05,3,3,0.2,No,No,No,9a6d215f-5f99-4e15-bc52-f211c30abab8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
18,a0e298ce-67f0-4875-8e3f-d90801c474f3,4,3.1,0.18,No,No,No,9a6d215f-5f99-4e15-bc52-f211c30abab8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
19,b5692ebf-05fc-4031-bf11-60cc91dd4e23,5,7.5,0.28,Yes,No,Yes,9a6d215f-5f99-4e15-bc52-f211c30abab8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
20,20041dac-672c-445c-8c47-7a88bb345403,6,10,0.35,Yes,No,Yes,9a6d215f-5f99-4e15-bc52-f211c30abab8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
21,06f4f4f7-87f2-405c-aa5c-6c10e716fa6f,7,2.5,0.4,Yes,No,Yes,9a6d215f-5f99-4e15-bc52-f211c30abab8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
22,05b1e730-5eb7-4595-a2c7-16300912ac39,1,1.7,0.22,Yes,No,No,bfb65222-8df0-491c-a935-c4fb3191d5fc,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
23,d01c1403-acd6-453b-afc2-34230d8130f6,2,3,0.47,Yes,Yes,Yes,bfb65222-8df0-491c-a935-c4fb3191d5fc,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
24,33ef488d-0f27-41bb-9f27-3540455a770e,2,1.7,0.17,Yes,No,No,9d707e31-a613-4288-9cf4-a8e16c5a321a,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
25,c05dff30-3dc5-4819-8aac-1e49c2231a2d,3,3,0.6,Yes,Yes,Yes,9d707e31-a613-4288-9cf4-a8e16c5a321a,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
26,12c0317f-99a8-423c-979c-9cf1c608e5c9,1,2.15,0.53,Yes,Yes,Yes,bb0f9120-fab6-4775-8dc1-9a056293d06d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
27,8cfe5cb1-3b5b-47da-98e9-0d9d211154f4,2,2,0.33,Yes,No,No,bb0f9120-fab6-4775-8dc1-9a056293d06d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
28,c0ba7a93-7bfb-4e47-b0c3-54d99b673833,3,7.5,0.6,Yes,Yes,Yes,bb0f9120-fab6-4775-8dc1-9a056293d06d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
29,0394c97f-591b-4374-b6e7-5cf8caf2e266,4,4,0.26,Yes,No,No,bb0f9120-fab6-4775-8dc1-9a056293d06d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
30,b1088dcf-dded-4b44-a313-c27674e9ccd1,1,3,0.24,Yes,No,Yes,757e50ee-d738-4b41-a821-8def6c3a02d9,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
31,5e4c4291-2763-4edc-a4a1-bc92e44ef1bb,2,1.5,0.28,Yes,No,Yes,757e50ee-d738-4b41-a821-8def6c3a02d9,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
32,47067455-f65d-43b8-82da-031d0368d86f,1,6,0.26,Yes,Yes,Yes,3691a92c-231e-4365-b27c-ba4ce227d124,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
33,bf6cc3e9-26b7-43dd-a0e8-ce5f96102285,1,4,0.35,Yes,Yes,Yes,44e15043-925b-4b15-9953-eb4fde8d48a8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
34,0b0ce258-1b2f-48c7-a967-b464868828ee,1,1.9,0.2,Yes,No,No,687555ac-029d-405a-b879-c98fcc63bc5d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
35,856338af-bc78-44ee-9e8f-344fa78b2a8b,2,2,0.4,Yes,Yes,Yes,687555ac-029d-405a-b879-c98fcc63bc5d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
36,79c38ab9-9ef2-4909-a989-c4676f490b7a,1,5,0.3,Yes,Yes,Yes,1fc8d1a9-c510-4b08-98b8-d49d0633b9e1,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
37,63ac869c-6291-4465-9732-376ebf14245f,1,5,0.4,Yes,Yes,Yes,7c0c642e-2daf-47c9-8437-49db1db0b133,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
38,b3496ae4-3261-4561-8983-6e0d1a397179,1,3.5,0.34,Yes,Yes,Yes,1fb5310b-e75d-45dd-a709-81bab3d9fb98,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
39,713059b5-7cb1-49fc-af10-7a12f69215ce,2,7,0.62,Yes,Yes,Yes,1fb5310b-e75d-45dd-a709-81bab3d9fb98,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
40,87398dc8-c77c-49d4-9ff8-ce4e69d90fe7,3,4.5,0.35,Yes,Yes,Yes,1fb5310b-e75d-45dd-a709-81bab3d9fb98,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
41,1a814948-bf86-49f0-a2a4-2b5d3fe9a919,1,5,2,Yes,Yes,Yes,4b87af0f-092d-4825-a2d2-db2fa8b799e8,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
42,a7bc2f23-d0fc-4d54-b3e5-d1f6c9fdf125,1,4.5,0.38,Yes,Yes,Yes,dd261585-e328-438f-a1c5-9fa6c38d7bb1,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
43,048b66d2-1372-4108-830b-f11db0095d2b,1,2.5,1,Yes,Yes,Yes,569880f1-bc2a-4936-9460-d3311d619c20,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
44,b67db5ec-599f-4839-a587-40cd19e462df,2,7,0.7,Yes,Yes,Yes,569880f1-bc2a-4936-9460-d3311d619c20,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
45,c567a512-ae1a-4e6c-aaeb-7845e26a3e38,3,2,0.18,Yes,No,No,569880f1-bc2a-4936-9460-d3311d619c20,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
46,5151bdb1-6a9d-40a0-a3d6-8c579a42d23d,4,2.8,0.65,Yes,No,Yes,569880f1-bc2a-4936-9460-d3311d619c20,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
47,96ff33e2-e7d8-49b4-8c22-9c1a754c58b3,5,3,0.87,Yes,No,Yes,569880f1-bc2a-4936-9460-d3311d619c20,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
48,b3b6af5e-ecdd-46cc-8168-a458e27a9417,7,1.5,0.55,Yes,No,Yes,569880f1-bc2a-4936-9460-d3311d619c20,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
49,726c9d1b-ea97-41c0-9139-02c96242503d,8,3,0.33,Yes,No,Yes,569880f1-bc2a-4936-9460-d3311d619c20,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
50,832a4817-f75d-456b-b340-96a9b24ade3e,9,1.5,0.3,Yes,No,Yes,569880f1-bc2a-4936-9460-d3311d619c20,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
51,bbf2f6b0-93e9-472c-b17f-3e60f5676cb4,1,3.3,0.35,Yes,Yes,Yes,ffc3ad14-4c17-4c28-bc04-870984cd50aa,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
52,c8d66a12-c223-4ba2-8611-2c9168758965,2,3,0.18,Yes,No,No,ffc3ad14-4c17-4c28-bc04-870984cd50aa,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
53,d9f95c27-fe79-4644-b28d-fab474acf903,1,3.2,0.42,Yes,Yes,Yes,44d446ba-5920-4096-9fb7-bb3f143c5d57,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
54,83f8af95-9f45-4756-83f3-fbf8d56108f4,2,5,0.18,Yes,No,No,44d446ba-5920-4096-9fb7-bb3f143c5d57,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
55,97f80089-7bae-464b-9deb-004e3e1b78aa,3,5.5,0.17,Yes,No,No,44d446ba-5920-4096-9fb7-bb3f143c5d57,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
56,3e5c458c-25d2-4dc7-bb5b-05ee983376a1,1,3,0.35,Yes,Yes,Yes,64841207-d8f4-4df8-8150-08d24b361870,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
57,bea1a0e0-1cbe-4c63-92d6-fb183712ab22,2,4.5,0.22,No,No,No,64841207-d8f4-4df8-8150-08d24b361870,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
58,b56bbc64-9889-407d-a241-02071663277b,3,4,0.37,Yes,Yes,Yes,64841207-d8f4-4df8-8150-08d24b361870,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
59,24235f11-93c9-4eed-9216-da28a49d6556,4,7.25,0.42,Yes,Yes,Yes,64841207-d8f4-4df8-8150-08d24b361870,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
60,ebbedb72-f2be-4e51-9e80-be355f0f81ca,1,5,0.18,Yes,No,Yes,84405545-c1c6-4983-8889-fe58027cc43b,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
61,282fd5b4-b6b6-4430-a2c3-76cd435affc2,2,4,0.22,Yes,Yes,Yes,84405545-c1c6-4983-8889-fe58027cc43b,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
62,ca261aa6-6a19-4b36-ba11-0d79d36fddf1,1,1.5,0.18,No,No,No,bea85e0e-6309-48d3-bdce-66a5844b2d3e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
63,5a5b7169-b979-4998-849c-aebddd5c6597,2,4.5,0.2,Yes,No,No,bea85e0e-6309-48d3-bdce-66a5844b2d3e,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
64,fdbcfe22-d91c-46f3-9d75-def7aa8cca09,1,6.5,0.16,Yes,No,Yes,43e06d9e-198a-436e-b58d-a878fca2e175,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
65,26c7e666-8ab2-4bde-9bdc-24114aee7034,1,1.5,0.2,No,Yes,No,8406fb6f-fdd9-40a3-ba52-8b59c6e4f1f2,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
66,a1a3146f-a348-44f5-b166-534e4224b408,1,3,0.3,Yes,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
67,23088ba4-b02f-4b3c-935f-dccbe31cdeaf,2,1.5,0.28,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
68,437e25eb-61d9-4a28-a14f-82c530baf5dc,3,2,0.3,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
69,97c5fa24-364e-4058-b48c-e49a3de0ca07,4,3,0.26,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
70,cba3353d-c74a-4ca6-912e-ea62f8fe5d73,5,4.2,0.25,Yes,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
71,2e18715f-bcc6-4a29-9ca5-3f604f34989f,6,3.2,0.33,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
72,9baa2d27-0466-465b-812a-0808a46038c7,7,5.5,0.29,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
73,06953641-dfbe-451b-aa79-69ff340d59be,8,4.5,0.34,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
74,27f0698b-bb02-48e1-9785-bad64528b7f4,9,4.68,0.25,No,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
75,7b0f4e38-6749-464a-8d2f-d1072e97ca75,10,4.5,0.24,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
76,b90fbfd8-5639-48ac-b12f-8c58a0ec774a,11,4.2,0.32,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
77,939f0d35-9e87-46a1-8dd2-4eba9edd1b61,12,4.7,0.25,No,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
78,922ae034-f4be-4a94-8603-aac0549c7c52,13,4.5,0.24,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
79,89ab200a-ef9b-4a52-a627-a0373e67e2d0,14,2.3,0.3,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
80,cc68de37-23bd-4d3d-98ea-688d61157c1f,15,5,0.38,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
81,01be1214-64be-46cb-9737-9dc6949f4224,15,4.55,0.32,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
82,c9f635f7-18ca-433f-846f-02e206b37b08,17,3.1,0.18,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
83,45fb2e6a-519d-4446-a13b-f4cb69b64307,18,3.4,0.27,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
84,456fb870-8adc-4791-a5f1-b395b4999f49,19,5.7,0.23,Yes,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
85,275aee6d-5215-4b34-9e7b-f19ab402d9bc,20,3.5,0.32,No,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
86,494281b9-3a7e-431c-96ec-ed244e685e40,21,3.75,0.27,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
87,52fcc8bd-e14b-4cec-9df8-e95c83c45021,22,1.9,0.19,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
88,49796c9f-6eef-44f3-abea-244602b76a26,23,3.9,0.31,Yes,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
89,c1f60ad1-7958-4a1d-910e-2bf975302acf,24,1.5,0.23,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
90,ef15889c-009d-41a5-87cd-d9b7d2f9aa64,25,4,0.4,Yes,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
91,05f2e818-0452-4782-97e7-21b2a5dc37c0,26,4.75,0.23,Yes,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
92,b597d469-bd3a-43c2-b9da-347ebe60aee5,27,5.35,0.23,Yes,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
93,955c82bd-8804-431c-95e4-b69935ccf80b,28,2.1,0.2,Yes,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
94,db2e8db0-7515-4af9-b99f-98591b1461b9,29,1.88,0.25,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
95,8286aac2-0410-4142-aa15-b79b372e9d0c,30,6.4,0.2,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
96,d4fbeaa4-236b-436d-b130-a6569a23af86,31,1.7,0.18,Yes,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
97,de941797-6588-4803-be79-561a4faf6c20,32,8.05,0.44,Yes,Yes,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
98,6c13cc38-4992-4522-9a00-dabdff6f2e93,33,6.5,0.65,Yes,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
99,e8188218-aac3-49de-a69f-50805c0fa6c1,34,2.5,0.55,Yes,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
100,bb9dde37-fd11-4047-a5ac-9d7874aeb8d5,35,2.3,0.4,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
101,66ccb05a-f2d4-4864-9978-0fb754e48e04,36,4.5,0.5,Yes,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
102,6335fcf7-c8ba-4d0e-a939-f28f5a6f57f3,37,1.96,0.26,No,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
103,64d8dbff-4617-424e-b821-109d690a525e,38,1.6,0.23,Yes,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
104,e7cd1c0e-4cde-4da3-bd6d-3e44f2e282ef,39,3,0.32,Yes,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
105,93ba444f-1120-4f59-b2f9-302180172f53,40,8.15,0.63,Yes,Yes,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
106,8174b819-9d4c-425f-89eb-0cf7ab496aca,41,5,0.28,Yes,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
107,d016508d-e289-4520-97af-a2fd991f6d63,42,4.15,0.36,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
108,38d6e7db-1330-43df-a3b5-96599ab085e3,43,4.5,0.3,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
109,23840d84-ad08-435a-8db1-eda9ea1aaa58,44,1.55,0.18,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
110,e3b72359-9510-4424-9708-c93e1e3efbeb,45,8,0.32,Yes,Yes,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
111,812a940e-6be7-4306-ac01-69c6546fde2d,47,8.75,0.4,Yes,Yes,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
112,e5517ee3-ff26-483b-8f94-6965d93d88f7,47,4.9,0.3,No,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
113,ada2a420-c83b-41ec-a86a-ad35da34df96,48,21,0.28,Yes,Yes,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
114,c781ac62-cc58-429c-9107-bd905d2a38ec,49,10,0.22,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
115,27987bb5-35c3-4b2f-92b5-a14190a48803,50,6,0.26,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
116,87b6bde3-3bf6-4579-9438-28d21522f243,51,5,0.4,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
117,58479fcd-3743-4f98-982c-bc96a6ebfdc3,52,4.6,0.3,No,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
118,2d83014f-df23-4379-8bfa-657498ca5f68,53,9.1,0.3,No,No,Yes,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
119,003fb4bb-af6d-43ca-9730-b354db29aee1,54,1.7,0.18,No,No,No,c66e905e-8e66-40c0-96bd-ea8558c61a9d,8/13/2019 20:52,richie@qcinc.org,8/13/2019 20:52,richie@qcinc.org
