ObjectID,GlobalID,Channel Unit Type,Channel Unit Number,Channel Segment Number,Thalweg Exit Depth (m),Channel Unit Notes,Overhanging Cover,Aquatic Vegetation,Woody Debris Cover,Artificial Cover,Total No Cover,Sand/Fines 2mm,Gravel 2-64mm,Cobble 64-256mm,Boulder 256mm,Pebble 1 (mm),Pebble 2 (mm),Pebble 3 (mm),Pebble 4 (mm),Pebble 5 (mm),Pebble 6 (mm),Pebble 7 (mm),Pebble 8 (mm),Pebble 9 (mm),Pebble 10 (mm),Pebble 11 (mm),Maximum Depth (m),Width 1,Width 2,Width 3,Width 4,Width 5,ParentGlobalID,CreationDate,Creator,EditDate,Editor
24,af81ab09-9174-4a4b-b31f-26a2303780f8,OCA,24,1,,,30,,30,,50,90,,10,,,,,,,,,,,,,0.54,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde12,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
25,0b6e4572-b0d2-4272-816e-34cb2a025a90,Run,25,1,0.56,,20,,10,,80,50,30,20,,,,,,,,,,,,,0.76,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde13,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
26,1db12f59-d56b-478f-af01-a030f9f42f09,Riffle,26,1,0.21,,,,,,100,,,,,54.5,38.5,77,218,154,218,38.5,109,77,109,109,0.78,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde14,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
27,cb8fc280-00b9-4117-b60c-8d3f5ae41e0b,Pool,27,1,0.23,,,,,,100,30,30,30,10,,,,,,,,,,,,1.5,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde15,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
28,d77d8ece-ba70-4668-90d2-b39d040d7ee8,Riffle,28,1,0.54,,,,,,100,,,,,54.5,77,109,109,109,54.5,154,77,109,54.5,54.5,0.59,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde16,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
29,607cc9a4-8229-467e-bbf8-0ff8ae3c800c,Pool,29,1,0.43,,10,,10,,80,,,,,,,,,,,,,,,,1.16,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde17,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
30,56ccba47-9389-462b-b78f-3d50599f84fa,Riffle,30,1,0.21,,,,,,100,,,,,109,54.5,109,77,154,3,38.5,77,77,54.5,38.5,0.48,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde18,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
31,b37a90a7-6468-4ab5-9bc2-342997c8b084,Pool,31,1,0.38,,,,,,100,40,30,20,10,,,,,,,,,,,,0.78,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde19,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
32,e2c748b8-0373-496b-a1f8-7159001951e1,Run,32,1,0.45,,20,,,,80,30,30,30,10,,,,,,,,,,,,0.52,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde20,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
33,3c2aeeb5-2cd9-4eef-bb65-ba762a211759,Pool,33,1,0.52,,20,,,,80,40,30,20,10,,,,,,,,,,,,1.1,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde21,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
34,b45191b6-785e-41b5-853f-e24c2d7d6a93,Riffle,34,1,0.58,,10,,,,90,,,,,109,109,77,77,154,3,3,109,77,154,154,0.58,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde22,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
35,38a65a4a-52b6-40f5-9f89-f5c40b41a4d0,Run,35,1,0.26,No Flag!!,,,,,100,40,30,20,10,,,,,,,,,,,,1.12,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde23,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
36,447d1943-22ef-402b-b1ba-fe3260a89a4d,Run,36,1,0.33,,10,,10,,80,40,30,30,,,,,,,,,,,,,0.73,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde24,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
37,ae4de2e8-c436-47aa-bfd2-1875d9d6bdde,Riffle,37,1,0.34,,,,,,100,,,,,77,109,309,109,54.5,19.3,19.3,218,154,77,109,0.4,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde25,8/14/2019 20:43,richie@qcinc.org,8/14/2019 20:43,richie@qcinc.org
38,0a2705f4-0cfb-4b8a-b505-b84cfab61814,Run,38,1,0.26,,10,,,,90,20,30,50,,,,,,,,,,,,,0.46,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde26,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
39,08a2280e-0e4f-46d8-a883-25f9924c5667,Pool,39,1,0.44,,10,,,,90,40,30,30,,,,,,,,,,,,,0.66,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde27,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
40,1afd844e-bb53-45a5-9680-1e5689b54f5e,Riffle,40,1,0.42,,,,,,100,20,30,40,10,,,,,,,,,,,,0.42,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde28,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
41,a74bd91c-97a5-4308-8ef2-0c837ff6d43f,Pool,42,1,0.3,Pool max depth deeper than recorded.,10,,,,90,30,30,30,10,,,,,,,,,,,,1.5,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde29,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
42,44fdb420-1042-4353-9747-f50ae7d347e3,Rapid+,43,1,0.74,,,,,10,90,20,20,30,30,,,,,,,,,,,,0.74,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde30,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
43,1bb3f498-6703-4118-ab06-f5820af15160,Pool,46,1,0.26,Pool max depth deeper than recorded.,,,10,,90,40,30,30,,,,,,,,,,,,,1.5,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde31,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
44,fb5eb088-565c-4c42-84fa-790f47da5db8,Riffle,47,1,0.48,,,,,,100,20,20,30,30,,,,,,,,,,,,0.48,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde32,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
45,f3e1c73f-0f12-43d6-9f7e-dbf3384f4813,Pool,48,1,0.44,Max depth deeper than recorded ,,,,,100,20,30,40,10,,,,,,,,,,,,1.5,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde33,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
46,b8777f2e-f9f1-4110-967e-ed30507f8500,OCA,44,1,,Max depth deeper than recorded.,10,,10,,80,60,20,20,,,,,,,,,,,,,1.5,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde34,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
47,e4efbaa1-94cc-4fba-b1e2-951b0edac411,Riffle,49,1,0.3,,,,,,100,20,50,30,,,,,,,,,,,,,0.3,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde35,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
48,09f85e2a-95ab-41db-80dc-31702358a168,Run,50,1,0.22,,10,,,,90,30,40,30,,,,,,,,,,,,,0.68,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde36,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
49,71269e89-ea53-4bc3-939a-f3f4fbc0287b,Riffle,51,1,0.48,,30,,10,,70,10,40,50,,,,,,,,,,,,,0.54,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde37,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
50,a025b58f-9517-495f-963d-52bf5756767d,Pool,52,1,0.31,,20,40,,,60,30,30,40,,,,,,,,,,,,,0.68,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde38,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
51,7ba369ca-ae29-4ccd-92da-751f7d720e41,Riffle,53,1,0.22,,10,,10,,90,20,40,30,10,,,,,,,,,,,,0.76,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde39,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
52,d2ab5ed4-a866-4745-a37a-96fa0f24c9d6,SSC,54,3,0.18,,20,,30,,,60,30,10,,,,,,,,,,,,,0.5,4,2.1,3.3,2,4.5,97e3f7c2-dd6c-4943-a114-3e3f6014fde40,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
53,726fe634-9bd9-400c-8c7d-8de70f57e4e1,Run,56,1,0.2,,10,,,,90,50,30,20,,,,,,,,,,,,,0.62,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde41,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
54,bf45b6eb-4445-4d68-a8e7-3645b6efeb64,Pool,57,1,0.26,Max depth deeper than recorded ,30,,,,70,50,30,20,,,,,,,,,,,,,1.5,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde42,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
55,81a0cd49-1446-4e9e-87a8-764eeb07691b,Riffle,58,1,0.58,,10,,,,90,20,30,50,,,,,,,,,,,,,0.58,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde43,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
56,e03205cf-9fac-4a50-afce-c94baf3de5e9,Run,59,1,0.3,,20,,,,80,20,50,30,,,,,,,,,,,,,0.42,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde44,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
57,5ac6c63b-14e1-4c8c-a269-92348506f755,Pool,60,1,0.26,,,,10,,90,20,40,30,10,,,,,,,,,,,,0.82,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde45,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
58,940dee59-d071-499e-8325-8ab3ea75bc4b,Pool,61,1,0.22,Max depth deeper than recorded ,,,10,,90,40,40,20,,,,,,,,,,,,,1.5,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde46,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
59,a2782b00-e092-4b29-a348-32385677ae88,Riffle,62,1,0.32,,,,,,100,20,60,20,,,,,,,,,,,,,0.32,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde47,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
60,c4dc16a1-3935-46db-a6f8-e3558384c9a1,Pool,63,1,0.3,,20,,20,,60,30,50,20,,,,,,,,,,,,,0.72,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde48,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
61,c252fa5e-11d5-4b9b-939e-f986bf915776,Rapid+,64,1,0.2,,20,,20,,70,10,30,60,,,,,,,,,,,,,0.6,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde49,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
62,a573fd62-2e55-410a-a1b5-44e33c04fd35,Run,65,1,0.22,,10,,,,90,30,50,20,,,,,,,,,,,,,0.5,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde50,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
63,d53a7ed3-30b5-4491-8bc1-517326580dd7,OCA,66,1,,,30,,,,70,70,20,10,,,,,,,,,,,,,0.26,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde51,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
64,9f63a127-fd94-479c-83d9-80ac3094c4df,Pool,67,1,0.3,,20,,,,80,20,50,30,,,,,,,,,,,,,0.54,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde52,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
65,11579e5f-142d-40fd-967d-5694b2f0018b,Riffle,68,1,0.24,,10,,,,90,10,40,50,,,,,,,,,,,,,0.38,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde53,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
66,a0f57a07-db86-4f4e-83fe-919c79cb0bd0,Run,70,1,0.52,,10,,,,90,20,30,40,10,,,,,,,,,,,,0.54,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde54,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
67,d9955241-de74-410d-a26e-fee52d0cd9ba,Pool,71,1,0.38,,,,,,100,20,30,40,10,,,,,,,,,,,,0.7,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde55,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
68,f0bad80c-9795-4d3d-bc5f-fb73cda85d61,Riffle,72,1,0.2,,10,,,,90,10,50,40,,,,,,,,,,,,,0.24,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde56,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
69,f01a7f02-d2f0-47cd-8342-8ecebb429927,Run,73,1,0.34,,20,,,,80,10,40,50,,,,,,,,,,,,,0.58,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde57,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
70,8575952d-e74f-4057-86fe-6fe9c45dc58a,Pool,74,1,0.5,,40,,10,,60,30,20,50,,,,,,,,,,,,,0.7,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde58,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
71,dbeae15d-fc0d-4a6c-9af4-772f8ae40e4e,Riffle,76,1,0.3,,10,,,,90,20,40,40,,,,,,,,,,,,,0.3,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde59,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
72,635c36e2-1113-4b36-b719-bb914bbf0961,Run,77,1,0.3,,,,,,100,10,40,50,,,,,,,,,,,,,0.3,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde60,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
73,0b84a677-b3ab-4329-a772-70df9cd636a5,Riffle,78,1,0.32,,,,,,100,10,40,50,,,,,,,,,,,,,0.34,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde61,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
74,3d4ccaa2-107b-4027-a445-0248db16a2e2,Run,79,1,0.32,,,,10,,90,10,50,40,,,,,,,,,,,,,0.36,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde62,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
75,7ced8268-931d-4690-8f4c-8d4731e4798b,Pool,80,1,0.32,,,,20,,80,20,60,20,,,,,,,,,,,,,1.2,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde63,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
76,3c6c2bac-948c-4cab-8c7d-c9e1266e1be5,Riffle,82,1,0.24,,,,,,100,20,30,40,10,,,,,,,,,,,,0.24,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde64,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
77,5610cfdc-ddba-46db-a2ce-cb90596539b0,Pool,81,1,0.38,,,,10,,90,30,30,40,,,,,,,,,,,,,0.42,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde65,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
78,80816e00-f787-44f4-b77a-88e239dfada2,Pool,83,1,0.3,Max depth deeper than recorded ,10,,30,,70,20,30,50,,,,,,,,,,,,,1.5,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde66,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
79,a4a16e2a-087c-4761-80ac-0c76c411b0d6,Pool,84,1,0.48,,,,,,100,10,30,50,10,,,,,,,,,,,,0.9,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde67,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
80,056fbfd5-207a-4b4a-b947-85a16d58394d,Pool,85,1,0.31,,10,,,,90,20,30,50,,,,,,,,,,,,,0.5,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde68,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
81,130e2e7b-2103-43e4-b287-293785286de5,Pool,86,1,0.26,,20,,10,,80,30,40,30,,,,,,,,,,,,,0.58,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde69,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
82,9843c48d-9a71-4639-a721-b396d22999c8,Pool,87,1,0.3,,,,20,,80,30,40,30,,,,,,,,,,,,,0.54,,,,,,97e3f7c2-dd6c-4943-a114-3e3f6014fde70,8/14/2019 20:40,richie@qcinc.org,8/14/2019 20:40,richie@qcinc.org
